songId,time,midi,name,duration,velocity
bohemian-rhapsody,22.308,70,A#4,0.369,0.953
bohemian-rhapsody,22.692,58,A#3,0.433,0.921
bohemian-rhapsody,23.077,61,C#4,0.465,0.953
bohemian-rhapsody,23.077,66,F#4,0.457,0.961
bohemian-rhapsody,23.077,70,A#4,0.409,0.969
bohemian-rhapsody,23.462,58,A#3,0.441,0.913
bohemian-rhapsody,23.846,61,C#4,0.425,0.945
bohemian-rhapsody,23.846,66,F#4,0.425,0.937
bohemian-rhapsody,23.846,70,A#4,0.401,0.953
bohemian-rhapsody,24.231,58,A#3,0.417,0.906
bohemian-rhapsody,24.615,51,D#3,3.125,0.969
bohemian-rhapsody,24.615,63,D#4,0.473,0.969
bohemian-rhapsody,24.615,66,F#4,0.417,0.961
bohemian-rhapsody,24.615,70,A#4,0.369,0.969
bohemian-rhapsody,25.000,58,A#3,0.425,0.858
bohemian-rhapsody,25.385,63,D#4,0.433,0.961
bohemian-rhapsody,25.385,66,F#4,0.409,0.937
bohemian-rhapsody,25.385,70,A#4,0.369,0.961
bohemian-rhapsody,25.769,58,A#3,0.433,0.906
bohemian-rhapsody,26.154,63,D#4,0.433,0.961
bohemian-rhapsody,26.154,66,F#4,0.385,0.945
bohemian-rhapsody,26.154,70,A#4,0.288,0.945
bohemian-rhapsody,26.538,58,A#3,0.425,0.850
bohemian-rhapsody,26.923,63,D#4,0.417,0.953
bohemian-rhapsody,26.923,66,F#4,0.272,0.921
bohemian-rhapsody,26.923,70,A#4,0.737,0.961
bohemian-rhapsody,27.308,58,A#3,0.184,0.906
bohemian-rhapsody,27.692,44,G#2,1.739,0.858
bohemian-rhapsody,27.692,56,G#3,0.441,0.961
bohemian-rhapsody,27.692,60,C4,0.240,0.937
bohemian-rhapsody,27.692,63,D#4,0.409,0.961
bohemian-rhapsody,27.692,68,G#4,0.385,0.969
bohemian-rhapsody,28.077,51,D#3,0.377,0.945
bohemian-rhapsody,28.077,60,C4,0.441,0.937
bohemian-rhapsody,28.462,56,G#3,0.409,0.969
bohemian-rhapsody,28.462,63,D#4,0.353,0.961
bohemian-rhapsody,28.462,70,A#4,0.425,0.969
bohemian-rhapsody,28.846,51,D#3,1.042,0.937
bohemian-rhapsody,28.846,60,C4,1.050,0.898
bohemian-rhapsody,28.846,68,G#4,0.248,0.937
bohemian-rhapsody,29.038,66,F#4,0.264,0.890
bohemian-rhapsody,29.231,63,D#4,0.617,0.906
bohemian-rhapsody,30.000,65,F4,0.369,0.953
bohemian-rhapsody,30.385,66,F#4,0.377,0.921
bohemian-rhapsody,30.769,47,B2,0.272,0.921
bohemian-rhapsody,30.769,54,F#3,0.609,0.961
bohemian-rhapsody,30.769,59,B3,0.280,0.969
bohemian-rhapsody,30.769,63,D#4,0.264,0.953
bohemian-rhapsody,30.769,66,F#4,0.008,0.961
bohemian-rhapsody,30.769,71,B4,0.248,0.969
bohemian-rhapsody,31.154,47,B2,0.216,0.890
bohemian-rhapsody,31.154,59,B3,0.208,0.961
bohemian-rhapsody,31.154,63,D#4,0.313,0.969
bohemian-rhapsody,31.154,66,F#4,0.264,0.961
bohemian-rhapsody,31.154,71,B4,0.345,0.961
bohemian-rhapsody,31.538,46,A#2,0.361,0.921
bohemian-rhapsody,31.538,53,F3,0.280,0.969
bohemian-rhapsody,31.538,58,A#3,0.280,0.969
bohemian-rhapsody,31.538,62,D4,0.232,0.969
bohemian-rhapsody,31.538,65,F4,0.288,0.969
bohemian-rhapsody,31.538,70,A#4,0.216,0.969
bohemian-rhapsody,32.308,45,A2,0.288,0.945
bohemian-rhapsody,32.308,52,E3,0.337,0.969
bohemian-rhapsody,32.308,57,A3,0.272,0.969
bohemian-rhapsody,32.308,61,C#4,0.264,0.890
bohemian-rhapsody,32.308,64,E4,0.304,0.969
bohemian-rhapsody,32.308,69,A4,0.264,0.921
bohemian-rhapsody,32.692,45,A2,0.144,0.921
bohemian-rhapsody,32.692,52,E3,0.248,0.921
bohemian-rhapsody,32.692,57,A3,0.200,0.961
bohemian-rhapsody,32.692,61,C#4,0.296,0.969
bohemian-rhapsody,32.692,64,E4,0.168,0.969
bohemian-rhapsody,32.692,69,A4,0.264,0.945
bohemian-rhapsody,33.077,46,A#2,0.304,0.929
bohemian-rhapsody,33.077,53,F3,0.321,0.969
bohemian-rhapsody,33.077,58,A#3,0.369,0.969
bohemian-rhapsody,33.077,62,D4,0.232,0.969
bohemian-rhapsody,33.077,65,F4,0.313,0.969
bohemian-rhapsody,33.077,70,A#4,0.337,0.969
bohemian-rhapsody,33.846,47,B2,0.280,0.937
bohemian-rhapsody,33.846,54,F#3,0.609,0.953
bohemian-rhapsody,33.846,59,B3,0.264,0.969
bohemian-rhapsody,33.846,63,D#4,0.232,0.961
bohemian-rhapsody,33.846,66,F#4,0.321,0.937
bohemian-rhapsody,33.846,71,B4,0.264,0.969
bohemian-rhapsody,34.231,47,B2,0.200,0.921
bohemian-rhapsody,34.231,59,B3,0.200,0.969
bohemian-rhapsody,34.231,63,D#4,0.256,0.953
bohemian-rhapsody,34.231,66,F#4,0.224,0.937
bohemian-rhapsody,34.231,71,B4,0.304,0.969
bohemian-rhapsody,34.615,46,A#2,0.441,0.142
bohemian-rhapsody,34.615,53,F3,0.353,0.953
bohemian-rhapsody,34.615,58,A#3,0.377,0.969
bohemian-rhapsody,34.615,62,D4,0.232,0.969
bohemian-rhapsody,34.615,65,F4,0.393,0.969
bohemian-rhapsody,34.615,70,A#4,0.288,0.953
bohemian-rhapsody,35.385,45,A2,0.489,0.921
bohemian-rhapsody,35.385,52,E3,0.593,0.953
bohemian-rhapsody,35.385,57,A3,0.232,0.945
bohemian-rhapsody,35.385,61,C#4,0.200,0.961
bohemian-rhapsody,35.385,64,E4,0.264,0.969
bohemian-rhapsody,35.385,69,A4,0.256,0.921
bohemian-rhapsody,35.769,57,A3,0.216,0.913
bohemian-rhapsody,35.769,61,C#4,0.321,0.945
bohemian-rhapsody,35.769,64,E4,0.152,0.937
bohemian-rhapsody,35.769,69,A4,0.321,0.913
bohemian-rhapsody,36.154,46,A#2,0.689,0.882
bohemian-rhapsody,36.154,53,F3,0.745,0.961
bohemian-rhapsody,36.154,58,A#3,0.553,0.961
bohemian-rhapsody,36.154,62,D4,0.513,0.953
bohemian-rhapsody,36.154,65,F4,0.745,0.961
bohemian-rhapsody,36.154,70,A#4,0.809,0.961
bohemian-rhapsody,36.923,51,D#3,0.825,0.969
bohemian-rhapsody,36.923,58,A#3,0.537,0.969
bohemian-rhapsody,36.923,63,D#4,0.256,0.961
bohemian-rhapsody,36.923,67,G4,0.489,0.969
bohemian-rhapsody,37.308,63,D#4,0.425,0.929
bohemian-rhapsody,37.692,58,A#3,0.409,0.969
bohemian-rhapsody,37.692,67,G4,0.761,0.961
bohemian-rhapsody,37.692,70,A#4,0.353,0.961
bohemian-rhapsody,38.077,51,D#3,0.401,0.961
bohemian-rhapsody,38.077,63,D#4,0.337,0.929
bohemian-rhapsody,38.462,50,D3,0.777,0.953
bohemian-rhapsody,38.462,58,A#3,0.593,0.953
bohemian-rhapsody,38.462,62,D4,0.248,0.961
bohemian-rhapsody,38.462,65,F4,0.457,0.969
bohemian-rhapsody,38.846,62,D4,0.433,0.953
bohemian-rhapsody,39.231,58,A#3,0.417,0.961
bohemian-rhapsody,39.231,65,F4,0.425,0.969
bohemian-rhapsody,39.231,70,A#4,0.721,0.945
bohemian-rhapsody,39.615,50,D3,0.425,0.945
bohemian-rhapsody,39.615,62,D4,0.168,0.953
bohemian-rhapsody,40.000,49,C#3,1.611,0.961
bohemian-rhapsody,40.000,58,A#3,0.721,0.969
bohemian-rhapsody,40.000,61,C#4,0.232,0.969
bohemian-rhapsody,40.000,64,E4,0.473,0.969
bohemian-rhapsody,40.000,67,G4,0.481,0.969
bohemian-rhapsody,40.385,61,C#4,0.673,0.945
bohemian-rhapsody,40.769,64,E4,0.361,0.969
bohemian-rhapsody,40.769,67,G4,0.665,0.961
bohemian-rhapsody,41.154,58,A#3,0.288,0.961
bohemian-rhapsody,41.154,61,C#4,0.304,0.929
bohemian-rhapsody,41.154,70,A#4,0.337,0.961
bohemian-rhapsody,41.538,48,C3,1.178,0.921
bohemian-rhapsody,41.538,57,A3,1.058,0.969
bohemian-rhapsody,41.538,60,C4,0.232,0.969
bohemian-rhapsody,41.538,65,F4,0.489,0.969
bohemian-rhapsody,41.538,69,A4,0.513,0.969
bohemian-rhapsody,41.923,60,C4,0.489,0.882
bohemian-rhapsody,42.308,65,F4,0.465,0.969
bohemian-rhapsody,42.308,69,A4,1.923,0.961
bohemian-rhapsody,42.692,60,C4,1.234,0.921
bohemian-rhapsody,43.077,41,F2,2.260,0.945
bohemian-rhapsody,43.077,63,D#4,1.394,0.969
bohemian-rhapsody,43.077,67,G4,1.506,0.969
bohemian-rhapsody,43.077,72,C5,1.466,0.961
bohemian-rhapsody,43.462,48,C3,1.931,0.937
bohemian-rhapsody,43.846,57,A3,1.242,0.969
bohemian-rhapsody,44.231,60,C4,0.929,0.937
bohemian-rhapsody,44.615,63,D#4,0.729,0.142
bohemian-rhapsody,44.615,69,A4,0.032,0.921
bohemian-rhapsody,44.615,72,C5,0.609,0.953
bohemian-rhapsody,45.385,57,A3,0.705,0.961
bohemian-rhapsody,46.154,34,A#1,2.861,0.953
bohemian-rhapsody,46.154,46,A#2,5.881,0.969
bohemian-rhapsody,46.154,58,A#3,0.521,0.937
bohemian-rhapsody,46.538,53,F3,1.274,0.906
bohemian-rhapsody,46.923,58,A#3,1.947,0.921
bohemian-rhapsody,47.308,62,D4,1.290,0.906
bohemian-rhapsody,47.692,67,G4,2.724,0.913
bohemian-rhapsody,47.692,79,G5,1.611,0.913
bohemian-rhapsody,48.077,53,F3,0.433,0.795
bohemian-rhapsody,48.462,65,F4,0.697,0.921
bohemian-rhapsody,48.462,77,F5,0.729,0.929
bohemian-rhapsody,48.846,53,F3,0.433,0.843
bohemian-rhapsody,49.231,34,A#1,2.796,0.969
bohemian-rhapsody,49.231,58,A#3,0.457,0.929
bohemian-rhapsody,49.231,62,D4,0.449,0.969
bohemian-rhapsody,49.615,53,F3,1.242,0.819
bohemian-rhapsody,50.000,58,A#3,1.907,0.890
bohemian-rhapsody,50.385,62,D4,0.889,0.913
bohemian-rhapsody,50.769,67,G4,1.611,0.913
bohemian-rhapsody,50.769,79,G5,1.611,0.913
bohemian-rhapsody,51.154,53,F3,0.481,0.850
bohemian-rhapsody,51.538,65,F4,0.729,0.929
bohemian-rhapsody,51.538,77,F5,0.729,0.929
bohemian-rhapsody,51.923,53,F3,0.409,0.906
bohemian-rhapsody,52.308,34,A#1,3.085,0.969
bohemian-rhapsody,52.308,46,A#2,3.061,0.969
bohemian-rhapsody,52.308,58,A#3,0.329,0.961
bohemian-rhapsody,52.308,62,D4,0.777,0.961
bohemian-rhapsody,52.692,53,F3,1.194,0.890
bohemian-rhapsody,53.077,58,A#3,1.947,0.906
bohemian-rhapsody,53.462,62,D4,1.186,0.906
bohemian-rhapsody,53.846,67,G4,1.603,0.921
bohemian-rhapsody,53.846,79,G5,1.611,0.913
bohemian-rhapsody,54.231,53,F3,0.601,0.906
bohemian-rhapsody,54.615,65,F4,0.801,0.945
bohemian-rhapsody,54.615,77,F5,0.729,0.929
bohemian-rhapsody,55.000,53,F3,0.401,0.898
bohemian-rhapsody,55.385,43,G2,3.093,0.961
bohemian-rhapsody,55.385,58,A#3,0.441,0.945
bohemian-rhapsody,55.385,62,D4,0.849,0.969
bohemian-rhapsody,55.769,55,G3,1.322,0.913
bohemian-rhapsody,56.154,58,A#3,2.011,0.921
bohemian-rhapsody,56.538,62,D4,1.170,0.929
bohemian-rhapsody,56.923,69,A4,0.417,0.921
bohemian-rhapsody,56.923,81,A5,1.611,0.913
bohemian-rhapsody,57.308,55,G3,1.122,0.921
bohemian-rhapsody,57.692,67,G4,0.849,0.953
bohemian-rhapsody,57.692,79,G5,0.729,0.929
bohemian-rhapsody,58.077,62,D4,0.128,0.921
bohemian-rhapsody,58.462,36,C2,2.893,0.969
bohemian-rhapsody,58.462,48,C3,2.853,0.969
bohemian-rhapsody,58.462,60,C4,0.353,0.969
bohemian-rhapsody,58.462,63,D#4,0.545,0.969
bohemian-rhapsody,58.846,60,C4,1.266,0.937
bohemian-rhapsody,59.231,63,D#4,1.787,0.921
bohemian-rhapsody,59.615,67,G4,1.218,0.858
bohemian-rhapsody,60.000,74,D5,0.441,0.913
bohemian-rhapsody,60.000,86,D6,1.611,0.913
bohemian-rhapsody,60.385,60,C4,1.202,0.937
bohemian-rhapsody,60.769,72,C5,2.244,0.953
bohemian-rhapsody,60.769,84,C6,0.729,0.929
bohemian-rhapsody,61.154,63,D#4,0.729,0.953
bohemian-rhapsody,61.538,36,C2,0.449,0.969
bohemian-rhapsody,61.538,48,C3,1.506,0.969
bohemian-rhapsody,61.538,67,G4,0.729,0.969
bohemian-rhapsody,61.923,60,C4,0.745,0.898
bohemian-rhapsody,62.115,36,C2,0.232,0.780
bohemian-rhapsody,62.308,63,D#4,0.385,0.929
bohemian-rhapsody,62.692,67,G4,0.361,0.921
bohemian-rhapsody,63.077,41,F2,1.571,0.890
bohemian-rhapsody,63.077,53,F3,1.538,0.953
bohemian-rhapsody,63.077,69,A4,1.106,0.969
bohemian-rhapsody,63.462,63,D#4,0.721,0.921
bohemian-rhapsody,63.846,65,F4,0.425,0.937
bohemian-rhapsody,64.231,72,C5,0.112,0.937
bohemian-rhapsody,64.615,46,A#2,3.085,0.953
bohemian-rhapsody,64.615,58,A#3,0.457,0.937
bohemian-rhapsody,64.615,62,D4,0.849,0.961
bohemian-rhapsody,65.000,53,F3,1.210,0.890
bohemian-rhapsody,65.385,58,A#3,1.939,0.929
bohemian-rhapsody,65.769,62,D4,1.138,0.945
bohemian-rhapsody,66.154,67,G4,1.611,0.945
bohemian-rhapsody,66.154,79,G5,1.611,0.913
bohemian-rhapsody,66.538,53,F3,0.433,0.913
bohemian-rhapsody,66.923,65,F4,0.753,0.937
bohemian-rhapsody,66.923,77,F5,0.729,0.929
bohemian-rhapsody,67.308,53,F3,0.345,0.882
bohemian-rhapsody,67.692,43,G2,3.093,0.945
bohemian-rhapsody,67.692,58,A#3,0.449,0.961
bohemian-rhapsody,67.692,62,D4,0.905,0.969
bohemian-rhapsody,68.077,55,G3,1.194,0.921
bohemian-rhapsody,68.462,58,A#3,1.859,0.953
bohemian-rhapsody,68.846,62,D4,1.290,0.945
bohemian-rhapsody,69.231,69,A4,0.409,0.921
bohemian-rhapsody,69.231,81,A5,1.611,0.913
bohemian-rhapsody,69.615,55,G3,0.417,0.953
bohemian-rhapsody,70.000,67,G4,2.380,0.945
bohemian-rhapsody,70.000,79,G5,0.729,0.929
bohemian-rhapsody,70.385,55,G3,0.345,0.921
bohemian-rhapsody,70.769,48,C3,1.386,0.969
bohemian-rhapsody,70.769,60,C4,0.449,0.969
bohemian-rhapsody,70.769,63,D#4,0.473,0.961
bohemian-rhapsody,71.154,55,G3,0.745,0.921
bohemian-rhapsody,71.538,60,C4,0.489,0.929
bohemian-rhapsody,71.923,47,B2,0.240,0.961
bohemian-rhapsody,71.923,55,G3,0.353,0.937
bohemian-rhapsody,71.923,63,D#4,0.248,0.953
bohemian-rhapsody,72.308,46,A#2,0.737,0.969
bohemian-rhapsody,72.308,58,A#3,0.369,0.969
bohemian-rhapsody,72.308,63,D#4,0.457,0.961
bohemian-rhapsody,72.500,67,G4,0.617,0.142
bohemian-rhapsody,72.692,55,G3,0.441,0.921
bohemian-rhapsody,73.077,45,A2,0.777,0.969
bohemian-rhapsody,73.077,57,A3,0.369,0.969
bohemian-rhapsody,73.077,63,D#4,0.537,0.969
bohemian-rhapsody,73.462,55,G3,0.385,0.929
bohemian-rhapsody,73.846,44,G#2,1.498,0.969
bohemian-rhapsody,73.846,58,A#3,0.385,0.969
bohemian-rhapsody,73.846,63,D#4,0.577,0.969
bohemian-rhapsody,74.231,56,G#3,0.345,0.945
bohemian-rhapsody,74.615,60,C4,0.769,0.953
bohemian-rhapsody,74.615,63,D#4,0.489,0.945
bohemian-rhapsody,75.000,56,G#3,0.361,0.913
bohemian-rhapsody,75.385,43,G2,0.801,0.961
bohemian-rhapsody,75.385,58,A#3,0.393,0.969
bohemian-rhapsody,75.385,63,D#4,0.657,0.969
bohemian-rhapsody,75.769,55,G3,0.272,0.890
bohemian-rhapsody,76.154,41,F2,0.761,0.961
bohemian-rhapsody,76.154,56,G#3,0.417,0.969
bohemian-rhapsody,76.154,63,D#4,0.545,0.969
bohemian-rhapsody,76.538,53,F3,0.361,0.921
bohemian-rhapsody,76.923,39,D#2,2.348,0.969
bohemian-rhapsody,76.923,51,D#3,2.260,0.961
bohemian-rhapsody,76.923,58,A#3,0.465,0.969
bohemian-rhapsody,76.923,63,D#4,0.497,0.969
bohemian-rhapsody,76.923,67,G4,0.449,0.969
bohemian-rhapsody,77.308,55,G3,0.457,0.732
bohemian-rhapsody,77.692,58,A#3,0.473,0.969
bohemian-rhapsody,77.692,63,D#4,0.505,0.961
bohemian-rhapsody,77.692,67,G4,0.401,0.969
bohemian-rhapsody,78.077,55,G3,0.449,0.921
bohemian-rhapsody,78.462,58,A#3,0.449,0.961
bohemian-rhapsody,78.462,63,D#4,0.601,0.953
bohemian-rhapsody,78.462,67,G4,0.377,0.969
bohemian-rhapsody,78.846,55,G3,0.313,0.929
bohemian-rhapsody,79.231,38,D2,0.753,0.961
bohemian-rhapsody,79.231,50,D3,0.657,0.969
bohemian-rhapsody,79.231,58,A#3,0.385,0.969
bohemian-rhapsody,79.231,62,D4,0.345,0.969
bohemian-rhapsody,79.231,65,F4,0.809,0.969
bohemian-rhapsody,79.615,53,F3,0.329,0.921
bohemian-rhapsody,80.000,36,C2,2.548,0.969
bohemian-rhapsody,80.000,48,C3,2.636,0.969
bohemian-rhapsody,80.000,60,C4,0.256,0.969
bohemian-rhapsody,80.000,63,D#4,0.449,0.969
bohemian-rhapsody,80.385,60,C4,0.449,0.913
bohemian-rhapsody,80.769,63,D#4,0.649,0.953
bohemian-rhapsody,81.154,67,G4,0.409,0.921
bohemian-rhapsody,81.538,62,D4,0.401,0.937
bohemian-rhapsody,81.538,74,D5,0.521,0.929
bohemian-rhapsody,81.923,63,D#4,1.058,0.937
bohemian-rhapsody,82.308,60,C4,0.929,0.913
bohemian-rhapsody,82.308,72,C5,1.202,0.961
bohemian-rhapsody,82.692,67,G4,0.321,0.898
bohemian-rhapsody,83.077,41,F2,1.202,0.945
bohemian-rhapsody,83.077,53,F3,0.978,0.969
bohemian-rhapsody,83.077,65,F4,0.577,0.961
bohemian-rhapsody,83.077,68,G#4,0.401,0.969
bohemian-rhapsody,83.462,60,C4,0.425,0.945
bohemian-rhapsody,83.846,65,F4,0.304,0.969
bohemian-rhapsody,83.846,68,G#4,0.649,0.953
bohemian-rhapsody,83.846,72,C5,1.338,0.945
bohemian-rhapsody,84.231,40,E2,0.409,0.953
bohemian-rhapsody,84.231,52,E3,0.216,0.906
bohemian-rhapsody,84.231,60,C4,0.649,0.882
bohemian-rhapsody,84.231,64,E4,0.256,0.961
bohemian-rhapsody,84.615,39,D#2,0.857,0.961
bohemian-rhapsody,84.615,51,D#3,0.673,0.969
bohemian-rhapsody,84.615,63,D#4,0.441,0.969
bohemian-rhapsody,84.615,68,G#4,0.529,0.969
bohemian-rhapsody,85.000,60,C4,0.425,0.748
bohemian-rhapsody,85.385,38,D2,0.729,0.961
bohemian-rhapsody,85.385,50,D3,0.321,0.969
bohemian-rhapsody,85.385,62,D4,0.489,0.969
bohemian-rhapsody,85.385,68,G#4,0.377,0.969
bohemian-rhapsody,85.385,72,C5,0.393,0.969
bohemian-rhapsody,85.769,60,C4,0.313,0.866
bohemian-rhapsody,86.154,34,A#1,2.716,0.953
bohemian-rhapsody,86.154,46,A#2,2.764,0.969
bohemian-rhapsody,86.154,62,D4,0.465,0.969
bohemian-rhapsody,86.154,66,F#4,0.240,0.142
bohemian-rhapsody,86.154,70,A#4,1.218,0.961
bohemian-rhapsody,86.538,58,A#3,0.441,0.843
bohemian-rhapsody,86.923,62,D4,0.457,0.969
bohemian-rhapsody,86.923,65,F4,0.433,0.969
bohemian-rhapsody,87.308,58,A#3,0.409,0.827
bohemian-rhapsody,87.692,62,D4,0.473,0.961
bohemian-rhapsody,87.692,65,F4,0.497,0.961
bohemian-rhapsody,87.692,70,A#4,0.561,0.945
bohemian-rhapsody,88.077,58,A#3,1.338,0.921
bohemian-rhapsody,88.462,62,D4,0.313,0.961
bohemian-rhapsody,88.462,65,F4,0.329,0.961
bohemian-rhapsody,88.462,70,A#4,0.200,0.921
bohemian-rhapsody,89.231,39,D#2,1.563,0.953
bohemian-rhapsody,89.231,51,D#3,1.402,0.961
bohemian-rhapsody,89.231,63,D#4,1.130,0.961
bohemian-rhapsody,89.231,67,G4,0.361,0.969
bohemian-rhapsody,89.615,58,A#3,1.010,0.803
bohemian-rhapsody,90.000,67,G4,0.473,0.921
bohemian-rhapsody,90.385,65,F4,0.184,0.898
bohemian-rhapsody,90.577,63,D#4,0.240,0.906
bohemian-rhapsody,90.769,38,D2,1.571,0.937
bohemian-rhapsody,90.769,50,D3,1.426,0.937
bohemian-rhapsody,90.769,58,A#3,0.240,0.969
bohemian-rhapsody,90.769,62,D4,0.497,0.969
bohemian-rhapsody,90.769,65,F4,0.481,0.969
bohemian-rhapsody,91.154,58,A#3,0.938,0.732
bohemian-rhapsody,91.538,62,D4,0.321,0.921
bohemian-rhapsody,91.538,65,F4,0.473,0.921
bohemian-rhapsody,91.923,63,D#4,0.216,0.843
bohemian-rhapsody,92.115,62,D4,0.192,0.906
bohemian-rhapsody,92.308,36,C2,1.554,0.937
bohemian-rhapsody,92.308,48,C3,1.546,0.953
bohemian-rhapsody,92.308,60,C4,0.465,0.961
bohemian-rhapsody,92.308,63,D#4,0.473,0.929
bohemian-rhapsody,92.692,55,G3,0.449,0.496
bohemian-rhapsody,93.077,60,C4,0.377,0.921
bohemian-rhapsody,93.077,63,D#4,0.449,0.921
bohemian-rhapsody,93.462,55,G3,0.361,0.882
bohemian-rhapsody,93.846,44,G#2,1.450,0.961
bohemian-rhapsody,93.846,59,B3,0.465,0.961
bohemian-rhapsody,93.846,63,D#4,0.457,0.921
bohemian-rhapsody,94.231,56,G#3,0.417,0.843
bohemian-rhapsody,94.615,59,B3,0.745,0.953
bohemian-rhapsody,94.615,63,D#4,0.841,0.921
bohemian-rhapsody,95.000,56,G#3,0.313,0.858
bohemian-rhapsody,95.385,39,D#2,4.575,0.953
bohemian-rhapsody,95.385,51,D#3,4.591,0.921
bohemian-rhapsody,95.769,63,D#4,4.111,0.898
bohemian-rhapsody,96.154,67,G4,0.361,0.921
bohemian-rhapsody,96.538,70,A#4,0.377,0.945
bohemian-rhapsody,96.923,68,G#4,0.473,0.953
bohemian-rhapsody,96.923,72,C5,0.401,0.913
bohemian-rhapsody,97.308,75,D#5,0.417,0.882
bohemian-rhapsody,97.692,67,G4,0.441,0.913
bohemian-rhapsody,97.692,70,A#4,0.481,0.929
bohemian-rhapsody,98.077,75,D#5,0.425,0.913
bohemian-rhapsody,98.462,66,F#4,0.465,0.850
bohemian-rhapsody,98.462,69,A4,0.393,0.929
bohemian-rhapsody,98.846,75,D#5,0.401,0.937
bohemian-rhapsody,99.231,65,F4,0.609,0.937
bohemian-rhapsody,99.231,68,G#4,0.497,0.945
bohemian-rhapsody,99.615,75,D#5,0.280,0.953
bohemian-rhapsody,100.000,34,A#1,2.861,0.953
bohemian-rhapsody,100.000,46,A#2,5.881,0.969
bohemian-rhapsody,100.000,58,A#3,0.521,0.937
bohemian-rhapsody,100.385,53,F3,1.274,0.906
bohemian-rhapsody,100.769,58,A#3,1.947,0.921
bohemian-rhapsody,101.154,62,D4,1.290,0.906
bohemian-rhapsody,101.538,67,G4,2.724,0.913
bohemian-rhapsody,101.538,79,G5,1.611,0.913
bohemian-rhapsody,101.923,53,F3,0.433,0.795
bohemian-rhapsody,102.308,65,F4,0.697,0.921
bohemian-rhapsody,102.308,77,F5,0.729,0.929
bohemian-rhapsody,102.692,53,F3,0.433,0.843
bohemian-rhapsody,103.077,34,A#1,2.796,0.969
bohemian-rhapsody,103.077,58,A#3,0.457,0.929
bohemian-rhapsody,103.077,62,D4,0.449,0.969
bohemian-rhapsody,103.462,53,F3,1.242,0.819
bohemian-rhapsody,103.846,58,A#3,1.907,0.890
bohemian-rhapsody,104.231,62,D4,0.889,0.913
bohemian-rhapsody,104.615,67,G4,1.611,0.913
bohemian-rhapsody,104.615,79,G5,1.611,0.913
bohemian-rhapsody,105.000,53,F3,0.481,0.850
bohemian-rhapsody,105.385,65,F4,0.729,0.929
bohemian-rhapsody,105.385,77,F5,0.729,0.929
bohemian-rhapsody,105.769,53,F3,0.409,0.906
bohemian-rhapsody,106.154,34,A#1,3.085,0.969
bohemian-rhapsody,106.154,46,A#2,3.061,0.969
bohemian-rhapsody,106.154,58,A#3,0.329,0.961
bohemian-rhapsody,106.154,62,D4,0.777,0.961
bohemian-rhapsody,106.538,53,F3,1.194,0.890
bohemian-rhapsody,106.923,58,A#3,1.947,0.906
bohemian-rhapsody,107.308,62,D4,1.186,0.906
bohemian-rhapsody,107.692,67,G4,1.603,0.921
bohemian-rhapsody,107.692,79,G5,1.611,0.913
bohemian-rhapsody,108.077,53,F3,0.601,0.906
bohemian-rhapsody,108.462,65,F4,0.801,0.945
bohemian-rhapsody,108.462,77,F5,0.729,0.929
bohemian-rhapsody,108.846,53,F3,0.401,0.898
