songId,time,midi,name,duration,velocity
dancing-queen,77.241,61,C#4,0.050,0.394
dancing-queen,77.241,66,F#4,0.050,0.394
dancing-queen,77.390,61,C#4,0.050,0.394
dancing-queen,77.390,66,F#4,0.050,0.394
dancing-queen,77.540,61,C#4,0.050,0.394
dancing-queen,77.689,61,C#4,0.050,0.394
dancing-queen,77.689,66,F#4,0.050,0.394
dancing-queen,77.839,61,C#4,0.050,0.394
dancing-queen,77.839,66,F#4,0.050,0.394
dancing-queen,77.988,61,C#4,0.050,0.394
dancing-queen,77.988,66,F#4,0.050,0.394
dancing-queen,78.138,61,C#4,0.050,0.394
dancing-queen,78.138,66,F#4,0.050,0.394
dancing-queen,78.287,61,C#4,0.050,0.394
dancing-queen,78.287,66,F#4,0.050,0.394
dancing-queen,78.436,61,C#4,0.050,0.394
dancing-queen,78.436,66,F#4,0.050,0.394
dancing-queen,78.586,61,C#4,0.050,0.394
dancing-queen,78.586,66,F#4,0.050,0.394
dancing-queen,78.735,61,C#4,0.050,0.394
dancing-queen,78.735,66,F#4,0.050,0.394
dancing-queen,90.837,59,B3,0.050,0.394
dancing-queen,90.837,62,D4,0.050,0.394
dancing-queen,90.986,59,B3,0.050,0.394
dancing-queen,90.986,62,D4,0.050,0.394
dancing-queen,91.136,59,B3,0.050,0.394
dancing-queen,91.136,62,D4,0.050,0.394
dancing-queen,91.285,59,B3,0.050,0.394
dancing-queen,91.285,62,D4,0.050,0.394
dancing-queen,91.434,59,B3,0.050,0.394
dancing-queen,91.434,62,D4,0.050,0.394
dancing-queen,91.584,59,B3,0.050,0.394
dancing-queen,91.584,62,D4,0.050,0.394
dancing-queen,91.733,59,B3,0.050,0.394
dancing-queen,91.733,62,D4,0.050,0.394
dancing-queen,91.883,59,B3,0.050,0.394
dancing-queen,91.883,62,D4,0.050,0.394
dancing-queen,92.032,59,B3,0.050,0.394
dancing-queen,92.032,62,D4,0.050,0.394
dancing-queen,92.181,59,B3,0.050,0.394
dancing-queen,92.181,62,D4,0.050,0.394
dancing-queen,92.331,59,B3,0.050,0.394
dancing-queen,92.331,62,D4,0.050,0.394
dancing-queen,92.480,59,B3,0.050,0.394
dancing-queen,92.480,62,D4,0.050,0.394
dancing-queen,92.630,59,B3,0.050,0.394
dancing-queen,92.630,62,D4,0.050,0.394
dancing-queen,92.779,59,B3,0.050,0.394
dancing-queen,92.779,62,D4,0.050,0.394
dancing-queen,92.928,59,B3,0.050,0.394
dancing-queen,92.928,62,D4,0.050,0.394
dancing-queen,93.078,59,B3,0.050,0.394
dancing-queen,93.078,62,D4,0.050,0.394
dancing-queen,93.227,61,C#4,0.050,0.394
dancing-queen,93.227,64,E4,0.050,0.394
dancing-queen,93.377,64,E4,0.050,0.394
dancing-queen,93.526,61,C#4,0.050,0.394
dancing-queen,93.526,64,E4,0.050,0.394
dancing-queen,93.675,61,C#4,0.050,0.394
dancing-queen,93.675,64,E4,0.050,0.394
dancing-queen,93.825,61,C#4,0.050,0.394
dancing-queen,93.825,64,E4,0.050,0.394
dancing-queen,93.974,61,C#4,0.050,0.394
dancing-queen,93.974,64,E4,0.050,0.394
dancing-queen,94.124,61,C#4,0.050,0.394
dancing-queen,94.124,64,E4,0.050,0.394
dancing-queen,94.273,61,C#4,0.050,0.394
dancing-queen,94.273,64,E4,0.050,0.394
dancing-queen,94.422,61,C#4,0.050,0.394
dancing-queen,94.422,64,E4,0.050,0.394
dancing-queen,94.572,61,C#4,0.050,0.394
dancing-queen,94.572,64,E4,0.050,0.394
dancing-queen,94.721,61,C#4,0.050,0.394
dancing-queen,94.721,64,E4,0.050,0.394
dancing-queen,94.871,61,C#4,0.050,0.394
dancing-queen,94.871,64,E4,0.050,0.394
dancing-queen,95.020,61,C#4,0.050,0.394
dancing-queen,95.020,64,E4,0.050,0.394
dancing-queen,95.169,61,C#4,0.050,0.394
dancing-queen,95.169,64,E4,0.050,0.394
dancing-queen,95.319,61,C#4,0.050,0.394
dancing-queen,95.319,64,E4,0.050,0.394
dancing-queen,95.468,61,C#4,0.050,0.394
dancing-queen,95.468,64,E4,0.050,0.394
dancing-queen,95.618,62,D4,0.050,0.394
dancing-queen,95.767,62,D4,0.050,0.394
dancing-queen,95.767,66,F#4,0.050,0.394
dancing-queen,95.916,62,D4,0.050,0.394
dancing-queen,95.916,66,F#4,0.050,0.394
dancing-queen,96.066,62,D4,0.050,0.394
dancing-queen,96.066,66,F#4,0.050,0.394
dancing-queen,96.215,62,D4,0.050,0.394
dancing-queen,96.215,66,F#4,0.050,0.394
dancing-queen,96.365,62,D4,0.050,0.394
dancing-queen,96.365,66,F#4,0.050,0.394
dancing-queen,96.514,62,D4,0.050,0.394
dancing-queen,96.514,66,F#4,0.050,0.394
dancing-queen,96.663,62,D4,0.050,0.394
dancing-queen,96.663,66,F#4,0.050,0.394
dancing-queen,96.813,62,D4,0.050,0.394
dancing-queen,96.813,66,F#4,0.050,0.394
dancing-queen,96.962,62,D4,0.050,0.394
dancing-queen,96.962,66,F#4,0.050,0.394
dancing-queen,97.112,62,D4,0.050,0.394
dancing-queen,97.112,66,F#4,0.050,0.394
dancing-queen,97.261,62,D4,0.050,0.394
dancing-queen,97.261,66,F#4,0.050,0.394
dancing-queen,97.410,62,D4,0.050,0.394
dancing-queen,97.410,66,F#4,0.050,0.394
dancing-queen,97.560,62,D4,0.050,0.394
dancing-queen,97.560,66,F#4,0.050,0.394
dancing-queen,97.709,62,D4,0.050,0.394
dancing-queen,97.709,66,F#4,0.050,0.394
dancing-queen,97.859,62,D4,0.050,0.394
dancing-queen,97.859,66,F#4,0.050,0.394
dancing-queen,98.008,61,C#4,0.050,0.394
dancing-queen,98.008,64,E4,0.050,0.394
dancing-queen,98.157,61,C#4,0.050,0.394
dancing-queen,98.157,64,E4,0.050,0.394
dancing-queen,98.307,61,C#4,0.050,0.394
dancing-queen,98.307,64,E4,0.050,0.394
dancing-queen,98.456,61,C#4,0.050,0.394
dancing-queen,98.456,64,E4,0.050,0.394
dancing-queen,98.606,61,C#4,0.050,0.394
dancing-queen,98.606,64,E4,0.050,0.394
dancing-queen,98.755,61,C#4,0.050,0.394
dancing-queen,98.755,64,E4,0.050,0.394
dancing-queen,98.904,61,C#4,0.050,0.394
dancing-queen,98.904,64,E4,0.050,0.394
dancing-queen,99.054,61,C#4,0.050,0.394
dancing-queen,99.054,64,E4,0.050,0.394
dancing-queen,99.203,61,C#4,0.050,0.394
dancing-queen,99.203,64,E4,0.050,0.394
dancing-queen,99.353,61,C#4,0.050,0.394
dancing-queen,99.353,64,E4,0.050,0.394
dancing-queen,99.502,61,C#4,0.050,0.394
dancing-queen,99.502,64,E4,0.050,0.394
dancing-queen,99.651,61,C#4,0.050,0.394
dancing-queen,99.651,64,E4,0.050,0.394
dancing-queen,99.801,61,C#4,0.050,0.394
dancing-queen,99.801,64,E4,0.050,0.394
dancing-queen,99.950,61,C#4,0.050,0.394
dancing-queen,99.950,64,E4,0.050,0.394
dancing-queen,100.100,61,C#4,0.050,0.394
dancing-queen,100.100,64,E4,0.050,0.394
dancing-queen,100.249,61,C#4,0.050,0.394
dancing-queen,100.249,64,E4,0.050,0.394
dancing-queen,100.398,62,D4,0.050,0.394
dancing-queen,100.398,66,F#4,0.050,0.394
dancing-queen,100.548,62,D4,0.050,0.394
dancing-queen,100.548,66,F#4,0.050,0.394
dancing-queen,100.697,62,D4,0.050,0.394
dancing-queen,100.697,66,F#4,0.050,0.394
dancing-queen,100.847,62,D4,0.050,0.394
dancing-queen,100.847,66,F#4,0.050,0.394
dancing-queen,100.996,62,D4,0.050,0.394
dancing-queen,100.996,66,F#4,0.050,0.394
dancing-queen,101.145,62,D4,0.050,0.394
dancing-queen,101.145,66,F#4,0.050,0.394
dancing-queen,101.295,62,D4,0.050,0.394
dancing-queen,101.295,66,F#4,0.050,0.394
dancing-queen,101.444,62,D4,0.050,0.394
dancing-queen,101.444,66,F#4,0.050,0.394
dancing-queen,101.594,62,D4,0.050,0.394
dancing-queen,101.594,66,F#4,0.050,0.394
dancing-queen,101.743,62,D4,0.050,0.394
dancing-queen,101.743,66,F#4,0.050,0.394
dancing-queen,101.893,62,D4,0.050,0.394
dancing-queen,101.893,66,F#4,0.050,0.394
dancing-queen,102.042,62,D4,0.050,0.394
dancing-queen,102.042,66,F#4,0.050,0.394
dancing-queen,102.191,62,D4,0.050,0.394
dancing-queen,102.191,66,F#4,0.050,0.394
dancing-queen,102.341,62,D4,0.050,0.394
dancing-queen,102.341,66,F#4,0.050,0.394
dancing-queen,102.490,62,D4,0.050,0.394
dancing-queen,102.490,66,F#4,0.050,0.394
dancing-queen,102.640,62,D4,0.050,0.394
dancing-queen,102.640,66,F#4,0.050,0.394
dancing-queen,102.789,61,C#4,0.050,0.394
dancing-queen,102.789,64,E4,0.050,0.394
dancing-queen,102.938,61,C#4,0.050,0.394
dancing-queen,102.938,64,E4,0.050,0.394
dancing-queen,103.088,61,C#4,0.050,0.394
dancing-queen,103.088,64,E4,0.050,0.394
dancing-queen,103.237,61,C#4,0.050,0.394
dancing-queen,103.237,64,E4,0.050,0.394
dancing-queen,103.387,61,C#4,0.050,0.394
dancing-queen,103.387,64,E4,0.050,0.394
dancing-queen,103.536,61,C#4,0.050,0.394
dancing-queen,103.536,64,E4,0.050,0.394
dancing-queen,103.685,61,C#4,0.050,0.394
dancing-queen,103.685,64,E4,0.050,0.394
dancing-queen,103.835,61,C#4,0.050,0.394
dancing-queen,103.835,64,E4,0.050,0.394
dancing-queen,103.984,61,C#4,0.050,0.394
dancing-queen,103.984,64,E4,0.050,0.394
dancing-queen,104.134,61,C#4,0.050,0.394
dancing-queen,104.134,64,E4,0.050,0.394
dancing-queen,104.283,61,C#4,0.050,0.394
dancing-queen,104.283,64,E4,0.050,0.394
dancing-queen,104.432,61,C#4,0.050,0.394
dancing-queen,104.432,64,E4,0.050,0.394
dancing-queen,104.582,61,C#4,0.050,0.394
dancing-queen,104.582,64,E4,0.050,0.394
dancing-queen,104.731,61,C#4,0.050,0.394
dancing-queen,104.731,64,E4,0.050,0.394
dancing-queen,104.881,61,C#4,0.050,0.394
dancing-queen,104.881,64,E4,0.050,0.394
dancing-queen,105.030,61,C#4,0.050,0.394
dancing-queen,105.030,64,E4,0.050,0.394
dancing-queen,105.179,62,D4,0.050,0.394
dancing-queen,105.179,66,F#4,0.050,0.394
dancing-queen,105.329,62,D4,0.050,0.394
dancing-queen,105.329,66,F#4,0.050,0.394
dancing-queen,105.478,62,D4,0.050,0.394
dancing-queen,105.478,66,F#4,0.050,0.394
dancing-queen,105.628,62,D4,0.050,0.394
dancing-queen,105.628,66,F#4,0.050,0.394
dancing-queen,105.777,62,D4,0.050,0.394
dancing-queen,105.777,66,F#4,0.050,0.394
dancing-queen,105.926,62,D4,0.050,0.394
dancing-queen,105.926,66,F#4,0.050,0.394
dancing-queen,106.076,62,D4,0.050,0.394
dancing-queen,106.076,66,F#4,0.050,0.394
dancing-queen,106.225,62,D4,0.050,0.394
dancing-queen,106.225,66,F#4,0.050,0.394
dancing-queen,106.375,62,D4,0.050,0.394
dancing-queen,106.375,66,F#4,0.050,0.394
dancing-queen,106.524,62,D4,0.050,0.394
dancing-queen,106.524,66,F#4,0.050,0.394
dancing-queen,106.673,62,D4,0.050,0.394
dancing-queen,106.673,66,F#4,0.050,0.394
dancing-queen,106.823,62,D4,0.050,0.394
dancing-queen,106.823,66,F#4,0.050,0.394
dancing-queen,106.972,62,D4,0.050,0.394
dancing-queen,106.972,66,F#4,0.050,0.394
dancing-queen,107.122,62,D4,0.050,0.394
dancing-queen,107.122,66,F#4,0.050,0.394
dancing-queen,107.271,62,D4,0.050,0.394
dancing-queen,107.271,66,F#4,0.050,0.394
dancing-queen,107.420,62,D4,0.050,0.394
dancing-queen,107.420,66,F#4,0.050,0.394
dancing-queen,112.351,64,E4,0.050,0.394
dancing-queen,112.351,68,G#4,0.050,0.394
dancing-queen,112.500,64,E4,0.050,0.394
dancing-queen,112.500,68,G#4,0.050,0.394
dancing-queen,112.649,64,E4,0.050,0.394
dancing-queen,112.649,68,G#4,0.050,0.394
dancing-queen,112.799,64,E4,0.050,0.394
dancing-queen,112.799,68,G#4,0.050,0.394
dancing-queen,112.948,64,E4,0.050,0.394
dancing-queen,112.948,68,G#4,0.050,0.394
dancing-queen,113.098,64,E4,0.050,0.394
dancing-queen,113.098,68,G#4,0.050,0.394
dancing-queen,113.247,64,E4,0.050,0.394
dancing-queen,113.247,68,G#4,0.050,0.394
dancing-queen,113.396,64,E4,0.050,0.394
dancing-queen,113.396,68,G#4,0.050,0.394
dancing-queen,113.546,64,E4,0.050,0.394
dancing-queen,113.546,68,G#4,0.050,0.394
dancing-queen,113.695,64,E4,0.050,0.394
dancing-queen,113.695,68,G#4,0.050,0.394
dancing-queen,113.845,64,E4,0.050,0.394
dancing-queen,113.845,68,G#4,0.050,0.394
dancing-queen,113.994,64,E4,0.050,0.394
dancing-queen,113.994,68,G#4,0.050,0.394
dancing-queen,114.144,64,E4,0.050,0.394
dancing-queen,114.144,68,G#4,0.050,0.394
dancing-queen,114.293,64,E4,0.050,0.394
dancing-queen,114.293,68,G#4,0.050,0.394
dancing-queen,114.442,64,E4,0.050,0.394
dancing-queen,114.442,68,G#4,0.050,0.394
dancing-queen,114.592,64,E4,0.050,0.394
dancing-queen,114.592,68,G#4,0.050,0.394
dancing-queen,114.741,65,F4,0.050,0.394
dancing-queen,114.741,68,G#4,0.050,0.394
dancing-queen,114.891,65,F4,0.050,0.394
dancing-queen,114.891,68,G#4,0.050,0.394
dancing-queen,115.040,65,F4,0.050,0.394
dancing-queen,115.040,68,G#4,0.050,0.394
dancing-queen,115.189,65,F4,0.050,0.394
dancing-queen,115.189,68,G#4,0.050,0.394
dancing-queen,115.339,65,F4,0.050,0.394
dancing-queen,115.339,68,G#4,0.050,0.394
dancing-queen,115.488,65,F4,0.050,0.394
dancing-queen,115.488,68,G#4,0.050,0.394
dancing-queen,115.638,65,F4,0.050,0.394
dancing-queen,115.638,68,G#4,0.050,0.394
dancing-queen,115.787,65,F4,0.050,0.394
dancing-queen,115.787,68,G#4,0.050,0.394
dancing-queen,115.936,65,F4,0.050,0.394
dancing-queen,115.936,68,G#4,0.050,0.394
dancing-queen,116.086,65,F4,0.050,0.394
dancing-queen,116.086,68,G#4,0.050,0.394
dancing-queen,116.235,65,F4,0.050,0.394
dancing-queen,116.235,68,G#4,0.050,0.394
dancing-queen,116.385,65,F4,0.050,0.394
dancing-queen,116.385,68,G#4,0.050,0.394
dancing-queen,116.534,65,F4,0.050,0.394
dancing-queen,116.534,68,G#4,0.050,0.394
dancing-queen,116.683,65,F4,0.050,0.394
dancing-queen,116.683,68,G#4,0.050,0.394
dancing-queen,116.833,65,F4,0.050,0.394
dancing-queen,116.833,68,G#4,0.050,0.394
dancing-queen,116.982,65,F4,0.050,0.394
dancing-queen,116.982,68,G#4,0.050,0.394
dancing-queen,117.132,66,F#4,0.050,0.394
dancing-queen,117.132,69,A4,0.050,0.394
dancing-queen,117.281,66,F#4,0.050,0.394
dancing-queen,117.281,69,A4,0.050,0.394
dancing-queen,117.430,66,F#4,0.050,0.394
dancing-queen,117.430,69,A4,0.050,0.394
dancing-queen,117.580,66,F#4,0.050,0.394
dancing-queen,117.580,69,A4,0.050,0.394
dancing-queen,117.729,66,F#4,0.050,0.394
dancing-queen,117.729,69,A4,0.050,0.394
dancing-queen,117.879,66,F#4,0.050,0.394
dancing-queen,117.879,69,A4,0.050,0.394
dancing-queen,118.028,66,F#4,0.050,0.394
dancing-queen,118.028,69,A4,0.050,0.394
dancing-queen,118.177,66,F#4,0.050,0.394
dancing-queen,118.177,69,A4,0.050,0.394
dancing-queen,118.327,66,F#4,0.050,0.394
dancing-queen,118.327,69,A4,0.050,0.394
dancing-queen,118.476,66,F#4,0.050,0.394
dancing-queen,118.476,69,A4,0.050,0.394
dancing-queen,118.626,66,F#4,0.050,0.394
dancing-queen,118.626,69,A4,0.050,0.394
dancing-queen,118.775,66,F#4,0.050,0.394
dancing-queen,118.775,69,A4,0.050,0.394
dancing-queen,118.924,66,F#4,0.050,0.394
dancing-queen,118.924,69,A4,0.050,0.394
