songId,time,midi,name,duration,velocity
fur-elise,11.374,69,A4,0.374,0.323
fur-elise,11.384,45,A2,0.164,0.315
fur-elise,11.557,52,E3,0.189,0.346
fur-elise,11.733,57,A3,0.186,0.378
fur-elise,11.903,60,C4,0.208,0.409
fur-elise,12.107,64,E4,0.189,0.433
fur-elise,12.280,69,A4,0.173,0.378
fur-elise,12.453,71,B4,0.374,0.465
fur-elise,12.456,40,E2,0.142,0.465
fur-elise,12.641,52,E3,0.151,0.362
fur-elise,12.821,56,G#3,0.186,0.425
fur-elise,13.009,64,E4,0.230,0.425
fur-elise,13.176,68,G#4,0.198,0.449
fur-elise,13.365,71,B4,0.173,0.449
fur-elise,13.550,72,C5,0.374,0.606
fur-elise,13.553,45,A2,0.189,0.449
fur-elise,13.742,52,E3,0.189,0.378
fur-elise,13.934,57,A3,0.186,0.346
fur-elise,14.138,64,E4,0.204,0.417
fur-elise,14.330,76,E5,0.214,0.528
fur-elise,14.513,75,D#5,0.189,0.417
fur-elise,14.686,76,E5,0.226,0.528
fur-elise,14.877,75,D#5,0.173,0.465
fur-elise,15.047,76,E5,0.226,0.543
fur-elise,15.226,71,B4,0.277,0.433
fur-elise,15.428,74,D5,0.204,0.512
fur-elise,15.629,72,C5,0.220,0.465
fur-elise,15.833,69,A4,0.374,0.559
fur-elise,15.836,45,A2,0.182,0.488
fur-elise,16.038,52,E3,0.182,0.543
fur-elise,16.211,57,A3,0.186,0.543
fur-elise,16.402,60,C4,0.189,0.598
fur-elise,16.572,64,E4,0.204,0.614
fur-elise,16.761,69,A4,0.157,0.606
fur-elise,16.934,71,B4,0.374,0.622
fur-elise,16.934,40,E2,0.142,0.512
fur-elise,17.123,52,E3,0.182,0.535
fur-elise,17.327,56,G#3,0.157,0.591
fur-elise,17.503,64,E4,0.223,0.654
fur-elise,17.704,72,C5,0.182,0.677
fur-elise,17.906,71,B4,0.182,0.591
fur-elise,18.113,45,A2,0.204,0.512
fur-elise,18.119,69,A4,0.214,0.559
fur-elise,18.318,52,E3,0.236,0.528
fur-elise,18.522,57,A3,0.129,0.520
fur-elise,18.698,71,B4,0.261,0.646
fur-elise,18.884,72,C5,0.255,0.693
fur-elise,19.075,74,D5,0.220,0.709
fur-elise,19.286,76,E5,0.355,0.740
fur-elise,19.286,48,C3,0.189,0.535
fur-elise,19.481,55,G3,0.258,0.630
fur-elise,19.673,60,C4,0.258,0.732
fur-elise,19.843,67,G4,0.267,0.764
fur-elise,20.016,77,F5,0.252,0.795
fur-elise,20.204,76,E5,0.226,0.756
fur-elise,20.393,74,D5,0.374,0.756
fur-elise,20.396,43,G2,0.167,0.598
fur-elise,20.588,55,G3,0.167,0.677
fur-elise,20.770,59,B3,0.142,0.661
fur-elise,20.943,65,F4,0.289,0.732
fur-elise,21.148,76,E5,0.236,0.756
fur-elise,21.340,74,D5,0.220,0.654
fur-elise,21.531,72,C5,0.374,0.685
fur-elise,21.535,45,A2,0.236,0.559
fur-elise,21.733,52,E3,0.214,0.638
fur-elise,21.928,57,A3,0.211,0.520
fur-elise,22.110,64,E4,0.252,0.614
fur-elise,22.305,74,D5,0.173,0.661
fur-elise,22.484,72,C5,0.226,0.638
fur-elise,22.704,71,B4,0.447,0.614
fur-elise,22.708,40,E2,0.182,0.496
fur-elise,22.924,52,E3,0.173,0.504
fur-elise,23.173,64,E4,0.270,0.591
fur-elise,23.453,76,E5,0.119,0.606
fur-elise,23.698,64,E4,0.126,0.528
fur-elise,23.918,76,E5,0.079,0.496
fur-elise,24.123,76,E5,0.186,0.457
fur-elise,24.340,88,E6,0.116,0.449
fur-elise,24.572,75,D#5,0.236,0.559
fur-elise,24.846,76,E5,0.220,0.504
fur-elise,25.101,75,D#5,0.258,0.520
fur-elise,25.346,76,E5,0.330,0.472
fur-elise,25.601,75,D#5,0.314,0.449
fur-elise,25.899,76,E5,0.381,0.512
fur-elise,26.261,75,D#5,0.292,0.457
fur-elise,26.588,76,E5,0.267,0.520
fur-elise,26.855,75,D#5,0.236,0.465
fur-elise,27.075,76,E5,0.252,0.559
fur-elise,27.296,75,D#5,0.198,0.488
fur-elise,27.484,76,E5,0.274,0.606
fur-elise,27.689,71,B4,0.305,0.543
fur-elise,27.896,74,D5,0.236,0.622
fur-elise,28.116,72,C5,0.245,0.575
fur-elise,28.349,69,A4,0.374,0.606
fur-elise,28.355,45,A2,0.173,0.543
fur-elise,28.541,52,E3,0.189,0.520
fur-elise,28.730,57,A3,0.088,0.535
fur-elise,28.899,60,C4,0.182,0.638
fur-elise,29.091,64,E4,0.157,0.614
fur-elise,29.261,69,A4,0.157,0.654
fur-elise,29.424,71,B4,0.374,0.654
fur-elise,29.434,40,E2,0.126,0.512
fur-elise,29.613,52,E3,0.164,0.575
fur-elise,29.796,56,G#3,0.164,0.638
fur-elise,29.969,64,E4,0.220,0.606
fur-elise,30.148,68,G#4,0.182,0.646
fur-elise,30.336,71,B4,0.157,0.669
fur-elise,30.519,72,C5,0.374,0.693
fur-elise,30.519,45,A2,0.179,0.520
fur-elise,30.708,52,E3,0.204,0.496
fur-elise,30.899,57,A3,0.211,0.528
fur-elise,31.116,64,E4,0.189,0.614
fur-elise,31.321,76,E5,0.192,0.638
fur-elise,31.503,75,D#5,0.204,0.654
fur-elise,31.682,76,E5,0.239,0.654
fur-elise,31.874,75,D#5,0.173,0.606
fur-elise,32.053,76,E5,0.204,0.614
fur-elise,32.230,71,B4,0.236,0.606
fur-elise,32.409,74,D5,0.189,0.630
fur-elise,32.597,72,C5,0.214,0.591
fur-elise,32.799,69,A4,0.469,0.598
fur-elise,32.808,45,A2,0.189,0.488
fur-elise,32.987,52,E3,0.173,0.535
fur-elise,33.176,57,A3,0.189,0.496
fur-elise,33.365,60,C4,0.252,0.559
fur-elise,33.569,64,E4,0.204,0.591
fur-elise,33.761,69,A4,0.167,0.614
fur-elise,33.937,40,E2,0.142,0.520
fur-elise,33.940,71,B4,0.374,0.614
fur-elise,34.119,52,E3,0.157,0.630
fur-elise,34.308,56,G#3,0.189,0.583
fur-elise,34.503,64,E4,0.242,0.614
fur-elise,34.701,72,C5,0.211,0.654
fur-elise,34.924,71,B4,0.179,0.567
fur-elise,35.141,45,A2,0.269,0.543
fur-elise,35.145,69,A4,0.586,0.630
fur-elise,35.362,52,E3,0.248,0.614
fur-elise,35.617,57,A3,0.233,0.528
fur-elise,35.980,72,C5,0.219,0.606
fur-elise,35.980,64,E4,0.133,0.496
fur-elise,35.980,60,C4,0.140,0.685
fur-elise,35.987,58,A#3,0.280,0.472
fur-elise,36.294,65,F4,0.119,0.591
fur-elise,36.294,72,C5,0.238,0.661
fur-elise,36.298,57,A3,0.222,0.543
fur-elise,36.298,60,C4,0.147,0.646
fur-elise,36.584,67,G4,0.261,0.646
fur-elise,36.584,55,G3,0.261,0.606
fur-elise,36.584,58,A#3,0.261,0.528
fur-elise,36.584,60,C4,0.261,0.575
fur-elise,36.584,64,E4,0.261,0.559
fur-elise,36.584,72,C5,0.261,0.732
fur-elise,36.877,65,F4,0.133,0.598
fur-elise,36.986,69,A4,0.131,0.638
fur-elise,37.103,72,C5,0.304,0.811
fur-elise,37.107,53,F3,0.304,0.669
fur-elise,37.289,57,A3,0.232,0.559
fur-elise,37.478,60,C4,0.179,0.630
fur-elise,37.646,57,A3,0.161,0.717
fur-elise,37.814,60,C4,0.182,0.701
fur-elise,37.817,77,F5,0.161,0.882
fur-elise,37.974,57,A3,0.182,0.646
fur-elise,38.092,76,E5,0.054,0.764
fur-elise,38.174,76,E5,0.346,0.835
fur-elise,38.178,53,F3,0.207,0.630
fur-elise,38.353,58,A#3,0.179,0.780
fur-elise,38.521,74,D5,0.225,0.866
fur-elise,38.532,62,D4,0.154,0.591
fur-elise,38.674,58,A#3,0.161,0.764
fur-elise,38.842,82,A#5,0.082,0.866
fur-elise,38.853,62,D4,0.161,0.591
fur-elise,38.996,58,A#3,0.189,0.661
fur-elise,39.107,81,A5,0.057,0.811
fur-elise,39.210,81,A5,0.250,0.882
fur-elise,39.214,53,F3,0.179,0.661
fur-elise,39.382,64,E4,0.171,0.598
fur-elise,39.392,79,G5,0.179,0.858
fur-elise,39.549,77,F5,0.225,0.866
fur-elise,39.553,58,A#3,0.161,0.638
fur-elise,39.557,53,F3,0.107,0.449
fur-elise,39.560,55,G3,0.161,0.638
fur-elise,39.732,76,E5,0.236,0.921
fur-elise,39.732,64,E4,0.143,0.654
fur-elise,39.907,74,D5,0.150,0.843
fur-elise,39.907,55,G3,0.164,0.575
fur-elise,39.910,58,A#3,0.161,0.520
fur-elise,39.914,53,F3,0.150,0.591
fur-elise,40.092,72,C5,0.250,0.858
fur-elise,40.092,64,E4,0.082,0.598
fur-elise,40.264,70,A#4,0.364,0.906
fur-elise,40.271,53,F3,0.182,0.551
fur-elise,40.460,57,A3,0.171,0.559
fur-elise,40.649,69,A4,0.089,0.811
fur-elise,40.649,60,C4,0.161,0.583
fur-elise,40.824,57,A3,0.107,0.614
fur-elise,40.978,70,A#4,0.079,0.772
fur-elise,40.982,60,C4,0.179,0.764
fur-elise,41.039,69,A4,0.064,0.795
fur-elise,41.107,67,G4,0.064,0.787
fur-elise,41.174,69,A4,0.107,0.843
fur-elise,41.178,57,A3,0.164,0.606
fur-elise,41.264,70,A#4,0.118,0.780
fur-elise,41.364,72,C5,0.532,0.858
fur-elise,41.364,53,F3,0.164,0.583
fur-elise,41.539,57,A3,0.196,0.583
fur-elise,41.717,60,C4,0.204,0.630
fur-elise,41.892,57,A3,0.154,0.559
fur-elise,42.071,74,D5,0.214,0.874
fur-elise,42.074,60,C4,0.179,0.701
fur-elise,42.271,57,A3,0.082,0.661
fur-elise,42.271,75,D#5,0.232,0.882
fur-elise,42.478,76,E5,0.429,0.906
fur-elise,42.478,52,E3,0.500,0.543
fur-elise,42.657,57,A3,0.189,0.661
fur-elise,42.839,60,C4,0.154,0.709
fur-elise,43.014,76,E5,0.196,0.906
fur-elise,43.014,57,A3,0.164,0.654
fur-elise,43.214,50,D3,0.196,0.606
fur-elise,43.217,62,D4,0.164,0.559
fur-elise,43.217,77,F5,0.232,0.906
fur-elise,43.392,69,A4,0.214,0.835
fur-elise,43.392,53,F3,0.211,0.732
fur-elise,43.582,55,G3,0.161,0.764
fur-elise,43.585,72,C5,0.379,0.921
fur-elise,43.764,64,E4,0.161,0.614
fur-elise,43.942,55,G3,0.132,0.772
fur-elise,44.085,74,D5,0.107,0.803
fur-elise,44.092,64,E4,0.089,0.598
fur-elise,44.157,72,C5,0.071,0.787
fur-elise,44.228,71,B4,0.071,0.732
fur-elise,44.299,72,C5,0.071,0.740
fur-elise,44.353,74,D5,0.225,0.850
fur-elise,44.353,55,G3,0.200,0.724
fur-elise,44.514,65,F4,0.054,0.598
fur-elise,44.589,71,B4,0.064,0.819
fur-elise,44.714,72,C5,0.093,0.787
fur-elise,44.714,60,C4,0.289,0.606
fur-elise,44.717,64,E4,0.268,0.488
fur-elise,44.821,79,G5,0.111,0.803
fur-elise,44.924,67,G4,0.089,0.819
fur-elise,45.021,79,G5,0.111,0.772
fur-elise,45.121,69,A4,0.089,0.803
fur-elise,45.210,79,G5,0.125,0.764
fur-elise,45.296,67,G4,0.071,0.654
fur-elise,45.299,65,F4,0.089,0.724
fur-elise,45.299,71,B4,0.089,0.811
fur-elise,45.392,79,G5,0.111,0.811
fur-elise,45.478,72,C5,0.107,0.850
fur-elise,45.489,67,G4,0.054,0.654
fur-elise,45.489,64,E4,0.057,0.701
fur-elise,45.589,79,G5,0.118,0.795
fur-elise,45.689,74,D5,0.100,0.803
fur-elise,45.692,62,D4,0.057,0.598
fur-elise,45.692,67,G4,0.054,0.630
fur-elise,45.799,79,G5,0.111,0.772
fur-elise,45.924,64,E4,0.214,0.496
fur-elise,45.924,67,G4,0.154,0.520
fur-elise,45.924,60,C4,0.196,0.677
fur-elise,45.928,76,E5,0.118,0.772
fur-elise,46.032,79,G5,0.146,0.803
fur-elise,46.142,84,C6,0.154,0.937
fur-elise,46.246,83,B5,0.161,0.890
fur-elise,46.371,57,A3,0.321,0.512
fur-elise,46.371,53,F3,0.379,0.559
fur-elise,46.371,81,A5,0.171,0.866
fur-elise,46.482,79,G5,0.107,0.866
fur-elise,46.567,77,F5,0.143,0.921
fur-elise,46.674,76,E5,0.125,0.795
fur-elise,46.782,59,B3,0.396,0.638
fur-elise,46.782,74,D5,0.107,0.835
fur-elise,46.782,55,G3,0.429,0.520
fur-elise,46.878,79,G5,0.125,0.819
fur-elise,46.978,77,F5,0.107,0.787
fur-elise,47.067,74,D5,0.125,0.795
fur-elise,47.192,72,C5,0.100,0.827
fur-elise,47.199,60,C4,0.314,0.717
fur-elise,47.317,79,G5,0.125,0.803
fur-elise,47.424,67,G4,0.093,0.803
fur-elise,47.521,79,G5,0.118,0.740
fur-elise,47.621,69,A4,0.089,0.811
fur-elise,47.710,79,G5,0.143,0.732
fur-elise,47.803,67,G4,0.104,0.724
fur-elise,47.803,65,F4,0.107,0.787
fur-elise,47.807,71,B4,0.093,0.811
fur-elise,47.910,79,G5,0.136,0.811
fur-elise,48.014,67,G4,0.104,0.685
fur-elise,48.014,72,C5,0.089,0.850
fur-elise,48.017,64,E4,0.104,0.654
fur-elise,48.107,79,G5,0.143,0.835
fur-elise,48.210,62,D4,0.104,0.630
fur-elise,48.210,74,D5,0.089,0.819
fur-elise,48.214,67,G4,0.104,0.638
fur-elise,48.332,79,G5,0.136,0.882
fur-elise,48.460,67,G4,0.125,0.480
fur-elise,48.460,76,E5,0.125,0.756
fur-elise,48.464,64,E4,0.200,0.449
fur-elise,48.464,60,C4,0.189,0.512
fur-elise,48.571,79,G5,0.143,0.843
fur-elise,48.678,84,C6,0.143,0.937
fur-elise,48.799,83,B5,0.161,0.929
fur-elise,48.924,81,A5,0.179,0.858
fur-elise,48.928,53,F3,0.429,0.654
fur-elise,48.928,57,A3,0.379,0.512
fur-elise,49.032,79,G5,0.107,0.827
fur-elise,49.121,77,F5,0.143,0.787
fur-elise,49.228,76,E5,0.143,0.772
fur-elise,49.342,59,B3,0.425,0.559
fur-elise,49.346,74,D5,0.107,0.819
fur-elise,49.346,55,G3,0.418,0.488
fur-elise,49.446,79,G5,0.154,0.811
fur-elise,49.574,77,F5,0.125,0.835
fur-elise,49.692,74,D5,0.107,0.772
fur-elise,49.832,76,E5,0.118,0.740
fur-elise,49.835,56,G#3,0.725,0.567
fur-elise,49.842,59,B3,0.696,0.614
fur-elise,49.960,77,F5,0.125,0.724
fur-elise,50.078,76,E5,0.136,0.717
fur-elise,50.192,75,D#5,0.107,0.732
fur-elise,50.317,76,E5,0.129,0.764
fur-elise,50.446,71,B4,0.100,0.724
fur-elise,50.567,76,E5,0.125,0.717
fur-elise,50.703,75,D#5,0.136,0.669
fur-elise,50.835,76,E5,0.125,0.677
fur-elise,50.960,71,B4,0.089,0.598
fur-elise,51.092,76,E5,0.129,0.732
fur-elise,51.228,75,D#5,0.214,0.654
fur-elise,51.442,76,E5,0.857,0.583
fur-elise,52.299,71,B4,0.268,0.583
fur-elise,52.549,76,E5,0.257,0.575
fur-elise,52.803,75,D#5,0.304,0.598
fur-elise,53.139,76,E5,0.950,0.520
fur-elise,54.089,71,B4,0.339,0.543
fur-elise,54.478,76,E5,0.404,0.488
fur-elise,54.835,75,D#5,0.439,0.480
fur-elise,55.192,76,E5,0.211,0.512
fur-elise,55.478,75,D#5,0.339,0.472
fur-elise,55.789,76,E5,0.211,0.543
fur-elise,56.103,75,D#5,0.582,0.512
fur-elise,56.571,76,E5,0.318,0.520
fur-elise,56.996,75,D#5,0.332,0.504
fur-elise,57.357,76,E5,0.307,0.465
fur-elise,57.621,75,D#5,0.279,0.472
fur-elise,57.889,76,E5,0.285,0.575
fur-elise,58.125,71,B4,0.375,0.575
fur-elise,58.347,74,D5,0.208,0.638
fur-elise,58.561,72,C5,0.262,0.598
fur-elise,58.785,69,A4,0.469,0.575
fur-elise,58.798,45,A2,0.198,0.512
fur-elise,58.987,52,E3,0.230,0.528
fur-elise,59.157,57,A3,0.189,0.528
fur-elise,59.345,60,C4,0.176,0.614
fur-elise,59.518,64,E4,0.173,0.591
fur-elise,59.707,69,A4,0.160,0.614
fur-elise,59.877,71,B4,0.374,0.630
fur-elise,59.880,40,E2,0.126,0.606
fur-elise,60.043,52,E3,0.151,0.685
fur-elise,60.213,56,G#3,0.186,0.677
fur-elise,60.367,64,E4,0.236,0.717
fur-elise,60.515,68,G#4,0.204,0.756
fur-elise,60.697,71,B4,0.189,0.732
fur-elise,60.902,72,C5,0.374,0.677
fur-elise,60.902,45,A2,0.226,0.496
fur-elise,61.122,52,E3,0.283,0.528
fur-elise,61.311,57,A3,0.186,0.488
fur-elise,61.474,64,E4,0.173,0.646
fur-elise,61.679,76,E5,0.192,0.661
fur-elise,61.861,75,D#5,0.211,0.661
fur-elise,62.065,76,E5,0.245,0.724
fur-elise,62.254,75,D#5,0.167,0.669
fur-elise,62.414,76,E5,0.204,0.709
fur-elise,62.584,71,B4,0.236,0.677
fur-elise,62.760,74,D5,0.189,0.693
fur-elise,62.930,72,C5,0.230,0.724
fur-elise,63.150,69,A4,0.208,0.654
fur-elise,63.157,45,A2,0.176,0.559
fur-elise,63.345,52,E3,0.236,0.575
fur-elise,63.534,57,A3,0.189,0.535
fur-elise,63.701,60,C4,0.173,0.646
fur-elise,63.861,64,E4,0.189,0.591
fur-elise,64.021,69,A4,0.160,0.669
fur-elise,64.188,40,E2,0.132,0.559
fur-elise,64.188,71,B4,0.280,0.709
fur-elise,64.367,52,E3,0.113,0.543
fur-elise,64.518,56,G#3,0.186,0.661
fur-elise,64.679,64,E4,0.220,0.591
fur-elise,64.855,72,C5,0.182,0.740
fur-elise,65.028,71,B4,0.186,0.654
fur-elise,65.219,69,A4,0.252,0.630
fur-elise,65.229,45,A2,0.173,0.559
fur-elise,65.418,52,E3,0.230,0.575
fur-elise,65.609,57,A3,0.119,0.543
fur-elise,65.763,71,B4,0.245,0.756
fur-elise,65.949,72,C5,0.204,0.811
fur-elise,66.112,74,D5,0.198,0.858
fur-elise,66.295,76,E5,0.374,0.843
fur-elise,66.301,48,C3,0.173,0.598
fur-elise,66.468,55,G3,0.236,0.740
fur-elise,66.641,60,C4,0.164,0.811
fur-elise,66.782,67,G4,0.239,0.819
fur-elise,66.958,77,F5,0.245,0.835
fur-elise,67.128,76,E5,0.220,0.756
fur-elise,67.311,43,G2,0.148,0.638
fur-elise,67.317,74,D5,0.374,0.795
fur-elise,67.493,55,G3,0.135,0.575
fur-elise,67.663,59,B3,0.189,0.598
fur-elise,67.820,65,F4,0.204,0.740
fur-elise,67.996,76,E5,0.192,0.772
fur-elise,68.172,74,D5,0.176,0.693
fur-elise,68.370,72,C5,0.469,0.646
fur-elise,68.373,45,A2,0.204,0.520
fur-elise,68.550,52,E3,0.230,0.638
fur-elise,68.732,57,A3,0.189,0.543
fur-elise,68.921,64,E4,0.204,0.638
fur-elise,69.116,74,D5,0.186,0.654
fur-elise,69.307,72,C5,0.280,0.638
fur-elise,69.534,71,B4,0.469,0.583
fur-elise,69.540,40,E2,0.164,0.528
fur-elise,69.754,52,E3,0.189,0.504
fur-elise,69.943,64,E4,0.094,0.512
fur-elise,70.147,64,E4,0.189,0.488
fur-elise,70.351,76,E5,0.186,0.559
fur-elise,70.528,64,E4,0.189,0.598
fur-elise,70.735,76,E5,0.142,0.543
fur-elise,70.952,76,E5,0.283,0.496
fur-elise,71.201,88,E6,0.189,0.480
fur-elise,71.443,75,D#5,0.305,0.496
fur-elise,71.770,76,E5,0.280,0.472
fur-elise,72.144,75,D#5,0.305,0.504
fur-elise,72.458,76,E5,0.211,0.488
fur-elise,72.713,75,D#5,0.283,0.575
fur-elise,72.980,76,E5,0.252,0.559
fur-elise,73.279,75,D#5,0.267,0.504
fur-elise,73.575,76,E5,0.277,0.480
fur-elise,73.842,75,D#5,0.236,0.543
fur-elise,74.078,76,E5,0.208,0.520
fur-elise,74.267,75,D#5,0.173,0.661
fur-elise,74.455,76,E5,0.220,0.646
fur-elise,74.628,71,B4,0.267,0.685
fur-elise,74.833,74,D5,0.258,0.598
fur-elise,75.056,72,C5,0.277,0.614
fur-elise,75.320,45,A2,0.160,0.535
fur-elise,75.320,69,A4,0.242,0.598
fur-elise,75.512,52,E3,0.189,0.535
fur-elise,75.682,57,A3,0.142,0.512
fur-elise,75.870,60,C4,0.145,0.630
fur-elise,76.028,64,E4,0.173,0.575
fur-elise,76.201,69,A4,0.157,0.575
fur-elise,76.373,71,B4,0.374,0.598
fur-elise,76.373,40,E2,0.116,0.512
fur-elise,76.550,52,E3,0.142,0.551
fur-elise,76.719,56,G#3,0.164,0.614
fur-elise,76.892,64,E4,0.211,0.591
fur-elise,77.034,68,G#4,0.192,0.606
fur-elise,77.207,71,B4,0.173,0.732
fur-elise,77.411,72,C5,0.469,0.685
fur-elise,77.418,45,A2,0.214,0.480
fur-elise,77.616,52,E3,0.179,0.512
fur-elise,77.789,57,A3,0.211,0.465
fur-elise,77.977,64,E4,0.160,0.496
fur-elise,78.182,76,E5,0.230,0.559
fur-elise,78.389,75,D#5,0.198,0.559
fur-elise,78.575,76,E5,0.245,0.606
fur-elise,78.770,75,D#5,0.176,0.598
fur-elise,78.936,76,E5,0.195,0.693
fur-elise,79.094,71,B4,0.242,0.661
fur-elise,79.273,74,D5,0.167,0.693
fur-elise,79.440,72,C5,0.189,0.654
fur-elise,79.628,69,A4,0.374,0.630
fur-elise,79.644,45,A2,0.173,0.496
fur-elise,79.817,52,E3,0.157,0.559
fur-elise,79.958,57,A3,0.164,0.504
fur-elise,80.131,60,C4,0.132,0.661
fur-elise,80.292,64,E4,0.189,0.591
fur-elise,80.462,69,A4,0.157,0.701
fur-elise,80.644,71,B4,0.469,0.701
fur-elise,80.650,40,E2,0.126,0.504
fur-elise,80.814,52,E3,0.167,0.583
fur-elise,80.996,56,G#3,0.142,0.677
fur-elise,81.138,64,E4,0.255,0.646
fur-elise,81.311,72,C5,0.204,0.709
fur-elise,81.502,71,B4,0.220,0.701
fur-elise,81.735,69,A4,0.563,0.598
fur-elise,81.741,45,A2,0.082,0.630
fur-elise,81.940,45,A2,0.063,0.630
fur-elise,82.112,45,A2,0.057,0.677
fur-elise,82.276,45,A2,0.063,0.685
fur-elise,82.446,45,A2,0.094,0.638
fur-elise,82.631,45,A2,0.057,0.567
fur-elise,82.807,73,C#5,0.660,0.669
fur-elise,82.807,70,A#4,0.472,0.583
fur-elise,82.807,67,G4,0.377,0.528
fur-elise,82.807,64,E4,0.318,0.457
fur-elise,82.807,45,A2,0.079,0.630
fur-elise,82.993,45,A2,0.063,0.654
fur-elise,83.150,45,A2,0.063,0.654
fur-elise,83.307,45,A2,0.063,0.622
fur-elise,83.480,45,A2,0.063,0.622
fur-elise,83.647,45,A2,0.063,0.630
fur-elise,83.801,74,D5,0.314,0.756
fur-elise,83.804,65,F4,0.270,0.732
fur-elise,83.811,69,A4,0.270,0.740
fur-elise,83.814,45,A2,0.063,0.638
fur-elise,83.984,45,A2,0.047,0.638
fur-elise,84.141,45,A2,0.057,0.677
fur-elise,84.285,45,A2,0.050,0.685
fur-elise,84.440,45,A2,0.047,0.732
fur-elise,84.440,76,E5,0.126,0.740
fur-elise,84.440,73,C#5,0.101,0.717
fur-elise,84.597,77,F5,0.142,0.803
fur-elise,84.597,74,D5,0.094,0.772
fur-elise,84.597,45,A2,0.057,0.709
fur-elise,84.770,74,D5,0.352,0.827
fur-elise,84.770,77,F5,0.377,0.843
fur-elise,84.770,45,A2,0.063,0.677
fur-elise,84.773,68,G#4,0.346,0.795
fur-elise,84.943,45,A2,0.063,0.709
fur-elise,85.100,45,A2,0.050,0.709
fur-elise,85.267,45,A2,0.050,0.701
fur-elise,85.427,45,A2,0.079,0.677
fur-elise,85.430,68,G#4,0.157,0.795
fur-elise,85.430,74,D5,0.157,0.850
fur-elise,85.430,77,F5,0.179,0.843
fur-elise,85.587,45,A2,0.057,0.803
fur-elise,85.745,72,C5,0.645,0.835
fur-elise,85.745,76,E5,0.635,0.858
fur-elise,85.748,45,A2,0.079,0.795
fur-elise,85.748,69,A4,0.664,0.843
fur-elise,85.902,45,A2,0.047,0.827
fur-elise,86.059,45,A2,0.057,0.850
fur-elise,86.216,45,A2,0.047,0.811
fur-elise,86.377,45,A2,0.047,0.827
fur-elise,86.531,45,A2,0.047,0.803
fur-elise,86.694,65,F4,0.563,0.882
fur-elise,86.694,74,D5,0.563,0.835
fur-elise,86.697,38,D2,0.094,0.654
fur-elise,86.697,45,A2,0.066,0.724
fur-elise,86.870,45,A2,0.063,0.756
fur-elise,86.870,38,D2,0.063,0.677
fur-elise,87.018,38,D2,0.072,0.780
fur-elise,87.021,45,A2,0.063,0.772
fur-elise,87.166,45,A2,0.057,0.811
fur-elise,87.169,38,D2,0.047,0.819
fur-elise,87.317,38,D2,0.047,0.811
