songId,bar,beat,time
let-it-be,40,2,134.571
let-it-be,40,3,135.429
let-it-be,40,4,136.286
let-it-be,41,1,137.143
let-it-be,41,2,138
let-it-be,41,3,138.857
let-it-be,41,4,139.714
let-it-be,42,1,140.571
let-it-be,42,2,141.429
let-it-be,42,3,142.286
let-it-be,42,4,143.143
let-it-be,43,1,144
let-it-be,43,2,144.857
let-it-be,43,3,145.714
let-it-be,43,4,146.571
let-it-be,44,1,147.429
let-it-be,44,2,148.286
let-it-be,44,3,149.143
let-it-be,44,4,150
let-it-be,45,1,150.857
let-it-be,45,2,151.714
let-it-be,45,3,152.571
let-it-be,45,4,153.429
let-it-be,46,1,154.286
let-it-be,46,2,155.143
let-it-be,46,3,156
let-it-be,46,4,156.857
let-it-be,47,1,157.714
let-it-be,47,2,158.571
let-it-be,47,3,159.429
let-it-be,47,4,160.286
let-it-be,48,1,161.143
let-it-be,48,2,162
let-it-be,48,3,162.857
let-it-be,48,4,163.714
let-it-be,49,1,164.571
let-it-be,49,2,165.429
let-it-be,49,3,166.286
let-it-be,49,4,167.143
let-it-be,50,1,168
let-it-be,50,2,168.857
let-it-be,50,3,169.714
let-it-be,50,4,170.571
let-it-be,51,1,171.429
let-it-be,51,2,172.286
let-it-be,51,3,173.143
let-it-be,51,4,174
let-it-be,52,1,174.857
let-it-be,52,2,175.714
let-it-be,52,3,176.571
let-it-be,52,4,177.429
let-it-be,53,1,178.286
let-it-be,53,2,179.143
let-it-be,53,3,180
let-it-be,53,4,180.857
let-it-be,54,1,181.714
let-it-be,54,2,182.571
let-it-be,54,3,183.429
let-it-be,54,4,184.286
let-it-be,55,1,185.143
let-it-be,55,2,186
let-it-be,55,3,186.857
let-it-be,55,4,187.714
let-it-be,56,1,188.571
let-it-be,56,2,189.429
let-it-be,56,3,190.286
let-it-be,56,4,191.143
let-it-be,57,1,192
let-it-be,57,2,192.857
let-it-be,57,3,193.714
let-it-be,57,4,194.571
let-it-be,58,1,195.429
let-it-be,58,2,196.286
let-it-be,58,3,197.143
let-it-be,58,4,198
let-it-be,59,1,198.857
let-it-be,59,2,199.714
let-it-be,59,3,200.571
let-it-be,59,4,201.429
let-it-be,60,1,202.286
let-it-be,60,2,203.143
let-it-be,60,3,204
let-it-be,60,4,204.857
let-it-be,61,1,205.714
let-it-be,61,2,206.571
let-it-be,61,3,207.429
let-it-be,61,4,208.286
let-it-be,62,1,209.143
let-it-be,62,2,210
let-it-be,62,3,210.857
let-it-be,62,4,211.714
let-it-be,63,1,212.571
let-it-be,63,2,213.429
let-it-be,63,3,214.286
let-it-be,63,4,215.143
let-it-be,64,1,216
let-it-be,64,2,216.857
let-it-be,64,3,217.714
let-it-be,64,4,218.571
let-it-be,65,1,219.429
let-it-be,65,2,220.286
let-it-be,65,3,221.143
let-it-be,65,4,222
let-it-be,66,1,222.857
let-it-be,66,2,223.714
let-it-be,66,3,224.571
let-it-be,66,4,225.429
let-it-be,67,1,226.286
let-it-be,67,2,227.143
let-it-be,67,3,228
let-it-be,67,4,228.857
let-it-be,68,1,229.714
let-it-be,68,2,230.571
let-it-be,68,3,231.429
let-it-be,68,4,232.286
let-it-be,69,1,233.143
let-it-be,69,2,234
let-it-be,69,3,234.857
let-it-be,69,4,235.714
let-it-be,70,1,236.571
let-it-be,70,2,237.429
let-it-be,70,3,238.286
let-it-be,70,4,239.143
let-it-be,71,1,240
let-it-be,71,2,240.857
let-it-be,71,3,241.714
let-it-be,71,4,242.571
let-it-be,72,1,243.429
