songId,time,midi,name,duration,velocity
imagine,19.396,57,A3,0.401,0.764
imagine,19.396,60,C4,0.401,0.748
imagine,19.780,48,C3,0.401,0.732
imagine,20.165,57,A3,0.417,0.748
imagine,20.165,53,F3,0.385,0.724
imagine,20.165,60,C4,0.401,0.756
imagine,20.549,48,C3,0.753,0.772
imagine,20.934,57,A3,0.208,0.787
imagine,20.934,53,F3,0.240,0.772
imagine,21.126,58,A#3,0.240,0.717
imagine,21.319,59,B3,0.385,0.772
imagine,21.703,52,E3,0.385,0.622
imagine,21.703,55,G3,0.353,0.693
imagine,21.703,36,C2,2.692,0.787
imagine,21.703,62,D4,0.385,0.756
imagine,22.088,48,C3,0.401,0.780
imagine,22.473,55,G3,0.385,0.732
imagine,22.473,52,E3,0.385,0.748
imagine,22.857,48,C3,0.417,0.748
imagine,23.242,55,G3,0.401,0.748
imagine,23.242,52,E3,0.385,0.748
imagine,23.626,48,C3,0.417,0.732
imagine,24.011,59,B3,0.401,0.748
imagine,24.011,55,G3,0.401,0.772
imagine,24.011,52,E3,0.385,0.748
imagine,24.396,48,C3,0.401,0.732
imagine,24.780,41,F2,2.564,0.787
imagine,24.780,60,C4,0.369,0.717
imagine,24.780,57,A3,0.369,0.709
imagine,24.780,53,F3,0.353,0.732
imagine,25.165,48,C3,0.401,0.756
imagine,25.549,53,F3,0.401,0.732
imagine,25.549,57,A3,0.401,0.724
imagine,25.549,60,C4,0.385,0.748
imagine,25.934,48,C3,0.417,0.732
imagine,26.319,57,A3,0.401,0.701
imagine,26.319,60,C4,0.417,0.756
imagine,26.319,53,F3,0.369,0.709
imagine,26.703,48,C3,0.641,0.748
imagine,27.088,53,F3,0.240,0.811
imagine,27.088,57,A3,0.224,0.811
imagine,27.280,58,A#3,0.256,0.748
imagine,27.473,59,B3,0.401,0.780
imagine,27.857,36,C2,2.676,0.819
imagine,27.857,52,E3,0.401,0.717
imagine,27.857,62,D4,0.385,0.772
imagine,27.857,55,G3,0.369,0.748
imagine,28.242,48,C3,0.401,0.772
imagine,28.626,55,G3,0.369,0.724
imagine,28.626,52,E3,0.369,0.740
imagine,29.011,48,C3,0.417,0.772
imagine,29.396,55,G3,0.417,0.756
imagine,29.396,52,E3,0.417,0.732
imagine,29.780,48,C3,0.433,0.717
imagine,30.165,52,E3,0.369,0.740
imagine,30.165,55,G3,0.369,0.724
imagine,30.165,59,B3,0.401,0.795
imagine,30.549,48,C3,0.417,0.717
imagine,30.934,60,C4,0.385,0.740
imagine,30.934,57,A3,0.385,0.693
imagine,30.934,53,F3,0.385,0.724
imagine,30.934,41,F2,2.644,0.795
imagine,31.319,48,C3,0.401,0.748
imagine,31.703,53,F3,0.353,0.732
imagine,31.703,60,C4,0.353,0.732
imagine,31.703,57,A3,0.369,0.701
imagine,32.088,48,C3,0.433,0.772
imagine,32.473,57,A3,0.385,0.748
imagine,32.473,60,C4,0.385,0.756
imagine,32.473,53,F3,0.353,0.756
imagine,32.857,48,C3,0.785,0.787
imagine,33.242,57,A3,0.192,0.748
imagine,33.242,53,F3,0.240,0.756
imagine,33.434,58,A#3,0.272,0.787
imagine,33.626,59,B3,0.401,0.748
imagine,34.011,36,C2,2.660,0.780
imagine,34.011,55,G3,0.369,0.732
imagine,34.011,62,D4,0.385,0.764
imagine,34.011,52,E3,0.401,0.638
imagine,34.396,48,C3,0.433,0.787
imagine,34.780,52,E3,0.401,0.732
imagine,34.780,55,G3,0.385,0.732
imagine,35.165,48,C3,0.417,0.724
imagine,35.549,55,G3,0.401,0.748
imagine,35.549,52,E3,0.385,0.724
imagine,35.934,48,C3,0.401,0.756
imagine,36.319,52,E3,0.385,0.732
imagine,36.319,55,G3,0.385,0.685
imagine,36.319,59,B3,0.417,0.724
imagine,36.703,48,C3,0.401,0.740
imagine,37.088,60,C4,0.353,0.669
imagine,37.088,53,F3,0.353,0.717
imagine,37.088,57,A3,0.369,0.654
imagine,37.088,41,F2,2.708,0.787
imagine,37.473,48,C3,0.417,0.756
imagine,37.857,57,A3,0.369,0.677
imagine,37.857,60,C4,0.369,0.717
imagine,37.857,53,F3,0.369,0.724
imagine,38.242,48,C3,0.433,0.748
imagine,38.626,53,F3,0.353,0.732
imagine,38.626,57,A3,0.385,0.677
imagine,38.626,60,C4,0.369,0.732
imagine,39.011,48,C3,0.417,0.732
imagine,39.396,60,C4,0.401,0.669
imagine,39.396,57,A3,0.401,0.701
imagine,39.396,53,F3,0.385,0.724
imagine,39.780,48,C3,0.417,0.740
imagine,40.165,41,F2,1.186,0.787
imagine,40.165,57,A3,0.337,0.717
imagine,40.165,60,C4,0.353,0.724
imagine,40.165,53,F3,0.192,0.724
imagine,40.549,53,F3,0.401,0.772
imagine,40.934,60,C4,0.401,0.756
imagine,40.934,57,A3,0.369,0.756
imagine,41.319,53,F3,0.401,0.787
imagine,41.703,60,C4,0.417,0.748
imagine,41.703,40,E2,1.170,0.764
imagine,41.703,57,A3,0.385,0.772
imagine,42.088,52,E3,0.385,0.787
imagine,42.473,60,C4,0.369,0.732
imagine,42.473,57,A3,0.369,0.748
imagine,42.857,52,E3,0.369,0.780
imagine,43.242,53,F3,0.385,0.787
imagine,43.242,38,D2,1.138,0.740
imagine,43.242,57,A3,0.401,0.732
imagine,43.242,60,C4,0.401,0.819
imagine,43.626,50,D3,0.385,0.709
imagine,44.011,53,F3,0.353,0.740
imagine,44.011,57,A3,0.385,0.732
imagine,44.011,60,C4,0.369,0.764
imagine,44.396,50,D3,0.353,0.732
imagine,44.780,57,A3,0.433,0.772
imagine,44.780,36,C2,1.106,0.835
imagine,44.780,53,F3,0.401,0.756
imagine,45.165,48,C3,0.401,0.740
imagine,45.549,53,F3,0.337,0.732
imagine,45.549,57,A3,0.353,0.732
imagine,45.549,60,C4,0.385,0.724
imagine,45.934,48,C3,0.401,0.709
imagine,46.319,62,D4,0.385,0.780
imagine,46.319,59,B3,0.401,0.693
imagine,46.319,43,G2,2.756,0.756
imagine,46.703,55,G3,0.385,0.772
imagine,47.088,62,D4,0.401,0.740
imagine,47.088,59,B3,0.385,0.685
imagine,47.473,55,G3,0.385,0.772
imagine,47.857,59,B3,0.401,0.756
imagine,47.857,62,D4,0.417,0.740
imagine,48.242,55,G3,0.417,0.693
imagine,48.626,60,C4,0.369,0.740
imagine,48.626,64,E4,0.353,0.772
imagine,49.011,55,G3,0.096,0.756
imagine,49.396,50,D3,1.683,0.772
imagine,49.396,65,F4,1.346,0.764
imagine,49.396,55,G3,1.298,0.732
imagine,49.396,43,G2,1.715,0.748
imagine,49.396,62,D4,1.330,0.772
imagine,52.473,55,G3,0.385,0.780
imagine,52.473,52,E3,0.385,0.772
imagine,52.473,36,C2,2.692,0.819
imagine,52.857,48,C3,0.433,0.732
imagine,53.242,52,E3,0.385,0.756
imagine,53.242,55,G3,0.401,0.780
imagine,53.626,48,C3,0.401,0.780
imagine,54.011,55,G3,0.369,0.756
imagine,54.011,52,E3,0.369,0.732
imagine,54.396,48,C3,0.417,0.748
imagine,54.780,52,E3,0.353,0.701
imagine,54.780,55,G3,0.353,0.709
imagine,54.780,59,B3,0.369,0.717
imagine,55.165,48,C3,0.401,0.740
imagine,55.549,53,F3,0.369,0.732
imagine,55.549,41,F2,2.596,0.764
imagine,55.549,57,A3,0.385,0.693
imagine,55.549,60,C4,0.385,0.732
imagine,55.934,48,C3,0.401,0.748
imagine,56.319,53,F3,0.369,0.732
imagine,56.319,57,A3,0.369,0.709
imagine,56.319,60,C4,0.353,0.748
imagine,56.703,48,C3,0.417,0.732
imagine,57.088,60,C4,0.417,0.748
imagine,57.088,53,F3,0.369,0.732
imagine,57.088,57,A3,0.385,0.701
imagine,57.473,48,C3,0.737,0.724
imagine,57.857,53,F3,0.272,0.811
imagine,57.857,57,A3,0.224,0.835
imagine,58.049,58,A#3,0.224,0.740
imagine,58.242,59,B3,0.401,0.787
imagine,58.626,55,G3,0.369,0.787
imagine,58.626,36,C2,2.676,0.787
imagine,58.626,52,E3,0.417,0.685
imagine,58.626,62,D4,0.417,0.835
imagine,59.011,48,C3,0.417,0.748
imagine,59.396,55,G3,0.337,0.756
imagine,59.396,52,E3,0.337,0.756
imagine,59.780,48,C3,0.401,0.756
imagine,60.165,52,E3,0.385,0.748
imagine,60.165,55,G3,0.369,0.772
imagine,60.549,48,C3,0.401,0.764
imagine,60.934,59,B3,0.401,0.717
imagine,60.934,52,E3,0.369,0.701
imagine,60.934,55,G3,0.385,0.701
imagine,61.319,48,C3,0.401,0.732
imagine,61.703,41,F2,2.548,0.795
imagine,61.703,60,C4,0.401,0.693
imagine,61.703,57,A3,0.401,0.654
imagine,61.703,53,F3,0.401,0.717
imagine,62.088,48,C3,0.385,0.772
imagine,62.473,53,F3,0.369,0.701
imagine,62.473,60,C4,0.385,0.693
imagine,62.473,57,A3,0.385,0.685
imagine,62.857,48,C3,0.417,0.780
imagine,63.242,53,F3,0.369,0.701
imagine,63.242,57,A3,0.417,0.669
imagine,63.242,60,C4,0.401,0.724
imagine,63.626,48,C3,0.689,0.732
imagine,64.011,57,A3,0.224,0.748
imagine,64.011,53,F3,0.240,0.819
imagine,64.203,58,A#3,0.256,0.701
imagine,64.396,59,B3,0.417,0.780
imagine,64.780,55,G3,0.353,0.732
imagine,64.780,52,E3,0.385,0.654
imagine,64.780,62,D4,0.417,0.772
imagine,64.780,36,C2,2.692,0.819
imagine,65.165,48,C3,0.385,0.787
imagine,65.549,55,G3,0.369,0.732
imagine,65.549,52,E3,0.369,0.748
imagine,65.934,48,C3,0.401,0.717
imagine,66.319,55,G3,0.385,0.772
imagine,66.319,52,E3,0.401,0.772
imagine,66.703,48,C3,0.417,0.748
imagine,67.088,55,G3,0.385,0.709
imagine,67.088,59,B3,0.401,0.709
imagine,67.088,52,E3,0.385,0.709
imagine,67.473,48,C3,0.401,0.724
imagine,67.857,60,C4,0.401,0.819
imagine,67.857,57,A3,0.401,0.685
imagine,67.857,41,F2,2.436,0.748
imagine,67.857,53,F3,0.369,0.787
imagine,68.242,48,C3,0.353,0.709
imagine,68.626,60,C4,0.369,0.732
imagine,68.626,57,A3,0.353,0.693
imagine,68.626,53,F3,0.353,0.701
imagine,69.011,48,C3,0.401,0.803
imagine,69.396,53,F3,0.337,0.717
imagine,69.396,60,C4,0.369,0.748
imagine,69.396,57,A3,0.401,0.717
imagine,69.780,48,C3,0.577,0.732
imagine,70.165,53,F3,0.240,0.803
imagine,70.165,57,A3,0.240,0.772
imagine,70.357,58,A#3,0.256,0.772
imagine,70.549,59,B3,0.417,0.787
imagine,70.934,55,G3,0.353,0.748
imagine,70.934,62,D4,0.385,0.819
imagine,70.934,36,C2,2.692,0.819
imagine,70.934,52,E3,0.385,0.677
imagine,71.319,48,C3,0.417,0.756
imagine,71.703,52,E3,0.385,0.748
imagine,71.703,55,G3,0.369,0.740
imagine,72.088,48,C3,0.401,0.787
imagine,72.473,52,E3,0.417,0.748
imagine,72.473,55,G3,0.417,0.740
imagine,72.857,48,C3,0.401,0.748
imagine,73.242,52,E3,0.385,0.717
imagine,73.242,55,G3,0.385,0.685
imagine,73.242,59,B3,0.417,0.693
imagine,73.626,48,C3,0.401,0.724
imagine,74.011,57,A3,0.401,0.685
imagine,74.011,53,F3,0.385,0.732
imagine,74.011,60,C4,0.401,0.701
imagine,74.011,41,F2,2.740,0.795
imagine,74.396,48,C3,0.385,0.772
imagine,74.780,53,F3,0.401,0.724
imagine,74.780,57,A3,0.401,0.685
imagine,74.780,60,C4,0.401,0.693
imagine,75.165,48,C3,0.401,0.748
imagine,75.549,57,A3,0.385,0.685
imagine,75.549,60,C4,0.385,0.709
imagine,75.549,53,F3,0.385,0.732
imagine,75.934,48,C3,0.433,0.756
imagine,76.319,53,F3,0.385,0.732
imagine,76.319,57,A3,0.417,0.677
imagine,76.319,60,C4,0.417,0.717
imagine,76.703,48,C3,0.417,0.756
imagine,77.088,57,A3,0.272,0.701
imagine,77.088,41,F2,1.154,0.811
imagine,77.088,53,F3,0.064,0.669
imagine,77.088,60,C4,0.321,0.748
imagine,77.473,53,F3,0.353,0.748
imagine,77.857,57,A3,0.401,0.732
imagine,77.857,60,C4,0.417,0.780
imagine,78.242,53,F3,0.385,0.756
imagine,78.626,40,E2,1.170,0.819
imagine,78.626,57,A3,0.417,0.748
imagine,78.626,60,C4,0.433,0.740
imagine,79.011,52,E3,0.401,0.717
imagine,79.396,60,C4,0.401,0.780
imagine,79.396,57,A3,0.385,0.709
imagine,79.780,52,E3,0.401,0.772
imagine,80.165,53,F3,0.401,0.756
imagine,80.165,38,D2,1.122,0.756
imagine,80.165,60,C4,0.401,0.764
imagine,80.165,57,A3,0.401,0.748
imagine,80.549,50,D3,0.401,0.732
imagine,80.934,57,A3,0.401,0.709
imagine,80.934,53,F3,0.369,0.724
imagine,80.934,60,C4,0.417,0.780
imagine,81.319,50,D3,0.385,0.724
imagine,81.703,36,C2,1.186,0.780
imagine,81.703,53,F3,0.417,0.717
imagine,81.703,57,A3,0.417,0.717
imagine,81.703,60,C4,0.417,0.772
imagine,82.088,48,C3,0.401,0.787
imagine,82.473,57,A3,0.401,0.740
imagine,82.473,53,F3,0.401,0.724
imagine,82.473,60,C4,0.417,0.748
imagine,82.857,48,C3,0.385,0.740
imagine,83.242,62,D4,0.385,0.748
imagine,83.242,59,B3,0.385,0.724
imagine,83.242,43,G2,2.756,0.717
imagine,83.626,55,G3,0.385,0.748
imagine,84.011,62,D4,0.433,0.764
imagine,84.011,59,B3,0.385,0.724
imagine,84.396,55,G3,0.401,0.756
imagine,84.780,62,D4,0.401,0.780
imagine,84.780,59,B3,0.433,0.772
imagine,85.165,55,G3,0.417,0.732
imagine,85.549,60,C4,0.353,0.772
imagine,85.549,64,E4,0.321,0.772
imagine,85.934,55,G3,0.096,0.693
imagine,86.319,55,G3,0.192,0.756
imagine,86.319,62,D4,0.208,0.811
imagine,86.319,43,G2,1.506,0.756
imagine,86.319,65,F4,0.240,0.787
imagine,86.319,50,D3,1.442,0.787
imagine,89.396,41,F2,0.224,0.843
imagine,89.396,57,A3,0.176,0.748
imagine,89.396,60,C4,0.176,0.756
imagine,89.396,53,F3,0.176,0.835
imagine,89.780,53,F3,0.160,0.772
imagine,90.165,57,A3,0.160,0.787
imagine,90.165,60,C4,0.176,0.780
imagine,90.549,53,F3,0.112,0.819
imagine,90.934,59,B3,0.240,0.819
imagine,90.934,55,G3,0.256,0.756
imagine,90.934,62,D4,0.176,0.787
imagine,90.934,43,G2,0.256,0.772
imagine,91.319,55,G3,0.144,0.787
imagine,91.703,59,B3,0.160,0.772
imagine,91.703,62,D4,0.160,0.803
imagine,92.088,55,G3,0.080,0.724
imagine,92.473,43,G2,0.929,0.740
imagine,92.473,36,C2,0.913,0.677
imagine,92.473,55,G3,0.321,0.764
imagine,92.473,52,E3,0.369,0.787
imagine,92.857,48,C3,0.176,0.787
imagine,93.242,59,B3,0.160,0.843
imagine,93.242,55,G3,0.144,0.787
imagine,93.626,60,C4,0.096,0.772
imagine,93.626,48,C3,0.096,0.787
imagine,94.011,64,E4,0.369,0.835
imagine,94.011,40,E2,0.897,0.740
imagine,94.011,47,B2,0.929,0.764
imagine,94.011,56,G#3,0.401,0.732
imagine,94.396,52,E3,0.144,0.772
imagine,94.780,56,G#3,0.144,0.717
imagine,94.780,62,D4,0.192,0.850
imagine,95.165,52,E3,0.096,0.772
imagine,95.549,41,F2,0.224,0.811
imagine,95.549,60,C4,0.176,0.811
imagine,95.549,57,A3,0.208,0.827
imagine,95.549,53,F3,0.208,0.819
imagine,95.934,53,F3,0.176,0.819
imagine,96.319,57,A3,0.160,0.772
imagine,96.319,60,C4,0.128,0.866
imagine,96.703,53,F3,0.096,0.827
imagine,97.088,59,B3,0.192,0.787
imagine,97.088,55,G3,0.224,0.780
imagine,97.088,43,G2,0.240,0.819
imagine,97.088,62,D4,0.144,0.756
imagine,97.473,55,G3,0.160,0.756
imagine,97.857,62,D4,0.144,0.764
imagine,97.857,59,B3,0.144,0.756
imagine,98.242,55,G3,0.096,0.780
imagine,98.626,55,G3,0.208,0.780
imagine,98.626,52,E3,0.240,0.772
imagine,98.626,36,C2,0.481,0.732
imagine,98.626,43,G2,0.513,0.748
imagine,99.011,48,C3,0.144,0.819
imagine,99.396,59,B3,0.144,0.780
imagine,99.396,55,G3,0.144,0.756
imagine,99.780,48,C3,0.112,0.732
imagine,99.780,60,C4,0.112,0.772
imagine,100.165,56,G#3,0.256,0.724
imagine,100.165,47,B2,0.593,0.811
imagine,100.165,40,E2,0.545,0.764
imagine,100.165,64,E4,0.208,0.819
imagine,100.549,52,E3,0.192,0.787
imagine,100.934,56,G#3,0.144,0.732
imagine,100.934,62,D4,0.160,0.756
imagine,101.319,52,E3,0.128,0.787
imagine,101.703,60,C4,0.192,0.819
imagine,101.703,57,A3,0.208,0.772
imagine,101.703,53,F3,0.208,0.850
imagine,101.703,41,F2,0.272,0.835
imagine,102.088,53,F3,0.176,0.787
imagine,102.473,60,C4,0.160,0.819
imagine,102.473,57,A3,0.160,0.787
imagine,102.857,53,F3,0.112,0.772
imagine,103.242,55,G3,0.256,0.756
imagine,103.242,43,G2,0.256,0.748
imagine,103.242,59,B3,0.240,0.772
imagine,103.242,62,D4,0.160,0.819
imagine,103.626,55,G3,0.176,0.756
imagine,104.011,62,D4,0.144,0.787
imagine,104.011,59,B3,0.160,0.787
imagine,104.396,55,G3,0.112,0.772
imagine,104.780,43,G2,0.272,0.843
imagine,104.780,52,E3,0.192,0.772
imagine,104.780,36,C2,0.272,0.795
imagine,104.780,55,G3,0.176,0.787
imagine,105.165,48,C3,0.128,0.756
imagine,105.549,59,B3,0.144,0.843
imagine,105.549,55,G3,0.160,0.772
imagine,105.934,60,C4,0.144,0.787
imagine,105.934,48,C3,0.096,0.724
imagine,106.319,56,G#3,0.288,0.677
imagine,106.319,40,E2,0.304,0.787
imagine,106.319,47,B2,0.304,0.764
imagine,106.319,64,E4,0.208,0.772
imagine,106.703,52,E3,0.160,0.748
imagine,107.088,56,G#3,0.192,0.701
imagine,107.088,62,D4,0.144,0.756
imagine,107.473,52,E3,0.144,0.780
imagine,107.857,48,C3,0.272,0.819
imagine,107.857,57,A3,0.224,0.764
imagine,107.857,60,C4,0.192,0.843
imagine,107.857,41,F2,0.208,0.835
imagine,108.242,53,F3,0.176,0.772
imagine,108.626,57,A3,0.160,0.772
imagine,108.626,60,C4,0.144,0.780
imagine,109.011,53,F3,0.128,0.772
imagine,109.396,59,B3,0.224,0.787
imagine,109.396,50,D3,0.240,0.787
imagine,109.396,43,G2,0.240,0.787
imagine,109.396,62,D4,0.160,0.732
imagine,109.780,55,G3,0.128,0.724
imagine,110.165,59,B3,0.128,0.772
imagine,110.165,62,D4,0.144,0.756
imagine,110.549,55,G3,0.096,0.732
imagine,110.934,52,E3,2.981,0.748
imagine,110.934,55,G3,2.981,0.748
imagine,110.934,43,G2,0.385,0.772
imagine,110.934,36,C2,0.321,0.756
imagine,111.319,48,C3,0.385,0.717
imagine,111.703,31,G1,0.417,0.819
imagine,112.088,48,C3,0.385,0.764
imagine,112.473,33,A1,0.449,0.748
imagine,112.857,48,C3,0.401,0.732
imagine,113.242,35,B1,0.433,0.724
imagine,113.626,48,C3,0.353,0.709
imagine,114.011,55,G3,0.385,0.780
imagine,114.011,52,E3,0.385,0.772
imagine,114.011,36,C2,2.692,0.819
imagine,114.396,48,C3,0.433,0.732
imagine,114.780,52,E3,0.385,0.756
imagine,114.780,55,G3,0.401,0.780
imagine,115.165,48,C3,0.401,0.780
imagine,115.549,55,G3,0.369,0.756
imagine,115.549,52,E3,0.369,0.732
imagine,115.934,48,C3,0.417,0.748
imagine,116.319,55,G3,0.353,0.709
imagine,116.319,52,E3,0.353,0.701
imagine,116.319,59,B3,0.369,0.717
imagine,116.703,48,C3,0.401,0.740
imagine,117.088,60,C4,0.385,0.732
imagine,117.088,41,F2,2.596,0.764
imagine,117.088,57,A3,0.385,0.693
imagine,117.088,53,F3,0.369,0.732
imagine,117.473,48,C3,0.401,0.748
imagine,117.857,53,F3,0.369,0.732
imagine,117.857,57,A3,0.369,0.709
imagine,117.857,60,C4,0.353,0.748
imagine,118.242,48,C3,0.417,0.732
imagine,118.626,53,F3,0.369,0.732
imagine,118.626,57,A3,0.385,0.701
imagine,118.626,60,C4,0.417,0.748
imagine,119.011,48,C3,0.737,0.724
imagine,119.396,53,F3,0.272,0.811
imagine,119.396,57,A3,0.224,0.835
imagine,119.588,58,A#3,0.224,0.740
imagine,119.780,59,B3,0.401,0.787
imagine,120.165,36,C2,2.676,0.787
imagine,120.165,62,D4,0.417,0.835
imagine,120.165,52,E3,0.417,0.685
imagine,120.165,55,G3,0.369,0.787
imagine,120.549,48,C3,0.417,0.748
imagine,120.934,52,E3,0.337,0.756
imagine,120.934,55,G3,0.337,0.756
imagine,121.319,48,C3,0.401,0.756
imagine,121.703,55,G3,0.369,0.772
imagine,121.703,52,E3,0.385,0.748
imagine,122.088,48,C3,0.401,0.764
imagine,122.473,59,B3,0.401,0.717
imagine,122.473,52,E3,0.369,0.701
imagine,122.473,55,G3,0.385,0.701
imagine,122.857,48,C3,0.401,0.732
imagine,123.242,57,A3,0.401,0.654
imagine,123.242,41,F2,2.548,0.795
imagine,123.242,60,C4,0.401,0.693
imagine,123.242,53,F3,0.401,0.717
imagine,123.626,48,C3,0.385,0.772
imagine,124.011,53,F3,0.369,0.701
imagine,124.011,57,A3,0.385,0.685
imagine,124.011,60,C4,0.385,0.693
imagine,124.396,48,C3,0.417,0.780
imagine,124.780,57,A3,0.417,0.669
imagine,124.780,60,C4,0.401,0.724
imagine,124.780,53,F3,0.369,0.701
imagine,125.165,48,C3,0.689,0.732
imagine,125.549,57,A3,0.224,0.748
imagine,125.549,53,F3,0.240,0.819
imagine,125.742,58,A#3,0.256,0.701
imagine,125.934,59,B3,0.417,0.780
imagine,126.319,62,D4,0.417,0.772
imagine,126.319,36,C2,2.692,0.819
imagine,126.319,55,G3,0.353,0.732
imagine,126.319,52,E3,0.385,0.654
imagine,126.703,48,C3,0.385,0.787
imagine,127.088,52,E3,0.369,0.748
imagine,127.088,55,G3,0.369,0.732
imagine,127.473,48,C3,0.401,0.717
imagine,127.857,55,G3,0.385,0.772
imagine,127.857,52,E3,0.401,0.772
imagine,128.242,48,C3,0.417,0.748
imagine,128.626,55,G3,0.385,0.709
imagine,128.626,59,B3,0.401,0.709
imagine,128.626,52,E3,0.385,0.709
imagine,129.011,48,C3,0.401,0.724
imagine,129.396,53,F3,0.369,0.787
imagine,129.396,60,C4,0.401,0.819
imagine,129.396,57,A3,0.401,0.685
imagine,129.396,41,F2,2.436,0.748
imagine,129.780,48,C3,0.353,0.709
imagine,130.165,53,F3,0.353,0.701
imagine,130.165,57,A3,0.353,0.693
imagine,130.165,60,C4,0.369,0.732
imagine,130.549,48,C3,0.401,0.803
imagine,130.934,53,F3,0.337,0.717
imagine,130.934,57,A3,0.401,0.717
imagine,130.934,60,C4,0.369,0.748
imagine,131.319,48,C3,0.577,0.732
imagine,131.703,57,A3,0.240,0.772
imagine,131.703,53,F3,0.240,0.803
imagine,131.896,58,A#3,0.256,0.772
imagine,132.088,59,B3,0.417,0.787
imagine,132.473,55,G3,0.353,0.748
imagine,132.473,36,C2,2.692,0.819
imagine,132.473,52,E3,0.385,0.677
imagine,132.473,62,D4,0.385,0.819
imagine,132.857,48,C3,0.417,0.756
imagine,133.242,55,G3,0.369,0.740
imagine,133.242,52,E3,0.385,0.748
imagine,133.626,48,C3,0.401,0.787
imagine,134.011,52,E3,0.417,0.748
imagine,134.011,55,G3,0.417,0.740
imagine,134.396,48,C3,0.401,0.748
imagine,134.780,55,G3,0.385,0.685
imagine,134.780,52,E3,0.385,0.717
imagine,134.780,59,B3,0.417,0.693
imagine,135.165,48,C3,0.401,0.724
imagine,135.549,53,F3,0.385,0.732
imagine,135.549,60,C4,0.401,0.701
imagine,135.549,57,A3,0.401,0.685
imagine,135.549,41,F2,2.740,0.795
imagine,135.934,48,C3,0.385,0.772
imagine,136.319,57,A3,0.401,0.685
imagine,136.319,53,F3,0.401,0.724
imagine,136.319,60,C4,0.401,0.693
imagine,136.703,48,C3,0.401,0.748
