songId,time,midi,name,duration,velocity
stand-by-me,51.295,47,B2,0.265,0.520
stand-by-me,51.517,51,D#3,0.184,0.551
stand-by-me,51.777,52,E3,0.166,0.535
stand-by-me,52.492,52,E3,0.710,0.551
stand-by-me,53.269,52,E3,0.188,0.528
stand-by-me,53.513,51,D#3,0.136,0.472
stand-by-me,53.753,49,C#3,0.185,0.559
stand-by-me,54.468,49,C#3,0.725,0.543
stand-by-me,55.224,47,B2,0.427,0.488
stand-by-me,55.684,49,C#3,0.135,0.598
stand-by-me,56.406,49,C#3,0.657,0.528
stand-by-me,57.147,49,C#3,0.191,0.496
stand-by-me,57.377,47,B2,0.202,0.535
stand-by-me,57.611,45,A2,0.222,0.528
stand-by-me,58.311,45,A2,0.708,0.520
stand-by-me,59.066,45,A2,0.278,0.433
stand-by-me,59.324,51,D#3,0.135,0.465
stand-by-me,59.723,47,B2,0.174,0.339
stand-by-me,60.455,47,B2,0.699,0.543
stand-by-me,61.235,47,B2,0.320,0.575
stand-by-me,61.480,51,D#3,0.165,0.457
stand-by-me,61.703,52,E3,0.189,0.520
stand-by-me,62.423,52,E3,0.702,0.528
stand-by-me,63.211,47,B2,0.279,0.504
stand-by-me,63.466,51,D#3,0.144,0.441
stand-by-me,63.711,52,E3,0.155,0.433
stand-by-me,64.443,52,E3,0.744,0.559
stand-by-me,65.258,47,B2,0.314,0.528
stand-by-me,65.484,51,D#3,0.202,0.425
stand-by-me,65.717,52,E3,0.181,0.551
stand-by-me,66.451,52,E3,0.746,0.551
stand-by-me,67.243,47,B2,0.306,0.496
stand-by-me,67.473,51,D#3,0.167,0.449
stand-by-me,67.713,52,E3,0.191,0.543
stand-by-me,68.466,52,E3,0.699,0.543
stand-by-me,69.259,52,E3,0.207,0.551
stand-by-me,69.489,51,D#3,0.171,0.488
stand-by-me,69.748,49,C#3,0.198,0.543
stand-by-me,70.455,49,C#3,0.750,0.559
stand-by-me,71.223,47,B2,0.402,0.567
stand-by-me,71.692,49,C#3,0.194,0.559
stand-by-me,72.404,49,C#3,0.697,0.528
stand-by-me,73.172,49,C#3,0.226,0.504
stand-by-me,73.406,47,B2,0.301,0.520
stand-by-me,73.643,45,A2,0.145,0.614
stand-by-me,74.379,45,A2,0.661,0.591
stand-by-me,75.148,45,A2,0.237,0.480
stand-by-me,75.367,49,C#3,0.222,0.488
stand-by-me,75.613,47,B2,0.253,0.512
stand-by-me,76.293,47,B2,0.645,0.528
stand-by-me,77.051,47,B2,0.319,0.441
stand-by-me,77.309,51,D#3,0.203,0.504
stand-by-me,77.563,52,E3,0.151,0.528
stand-by-me,78.268,52,E3,0.661,0.591
stand-by-me,79.044,47,B2,0.287,0.520
stand-by-me,79.280,51,D#3,0.186,0.441
stand-by-me,79.513,52,E3,0.179,0.567
stand-by-me,80.250,52,E3,0.713,0.543
stand-by-me,81.042,47,B2,0.336,0.457
stand-by-me,81.287,51,D#3,0.184,0.331
stand-by-me,81.544,52,E3,0.179,0.638
stand-by-me,82.281,52,E3,0.696,0.528
stand-by-me,83.078,47,B2,0.285,0.465
stand-by-me,83.304,51,D#3,0.156,0.472
stand-by-me,83.551,52,E3,0.180,0.575
stand-by-me,84.266,52,E3,0.661,0.520
stand-by-me,85.029,52,E3,0.204,0.551
stand-by-me,85.287,51,D#3,0.134,0.496
stand-by-me,85.519,49,C#3,0.170,0.551
stand-by-me,86.214,49,C#3,0.667,0.591
stand-by-me,86.927,47,B2,0.345,0.535
stand-by-me,87.385,49,C#3,0.122,0.654
stand-by-me,88.113,49,C#3,0.626,0.598
stand-by-me,88.870,49,C#3,0.214,0.528
stand-by-me,89.121,47,B2,0.204,0.457
stand-by-me,89.372,45,A2,0.122,0.528
stand-by-me,90.084,45,A2,0.580,0.559
stand-by-me,90.840,45,A2,0.233,0.520
stand-by-me,91.077,49,C#3,0.209,0.567
stand-by-me,91.306,47,B2,0.186,0.528
stand-by-me,91.978,47,B2,0.678,0.528
stand-by-me,92.781,47,B2,0.252,0.512
stand-by-me,93.020,51,D#3,0.185,0.551
stand-by-me,93.261,52,E3,0.160,0.622
stand-by-me,93.949,52,E3,0.638,0.559
stand-by-me,94.733,47,B2,0.295,0.441
stand-by-me,94.972,51,D#3,0.140,0.488
stand-by-me,95.211,52,E3,0.155,0.551
stand-by-me,95.947,52,E3,0.663,0.512
stand-by-me,96.716,47,B2,0.342,0.425
stand-by-me,96.968,51,D#3,0.135,0.402
stand-by-me,97.200,52,E3,0.156,0.591
stand-by-me,97.945,52,E3,0.689,0.528
stand-by-me,98.730,47,B2,0.276,0.488
stand-by-me,98.980,51,D#3,0.130,0.394
stand-by-me,99.178,52,E3,0.165,0.520
stand-by-me,99.926,52,E3,0.586,0.528
stand-by-me,100.630,52,E3,0.189,0.512
stand-by-me,100.868,51,D#3,0.134,0.535
stand-by-me,101.114,49,C#3,0.166,0.559
stand-by-me,101.815,49,C#3,0.724,0.567
stand-by-me,102.563,47,B2,0.391,0.559
stand-by-me,103.022,49,C#3,0.148,0.559
stand-by-me,103.740,49,C#3,0.654,0.512
stand-by-me,104.515,49,C#3,0.212,0.480
stand-by-me,104.753,47,B2,0.149,0.543
stand-by-me,105.018,45,A2,0.122,0.598
stand-by-me,105.735,45,A2,0.714,0.598
stand-by-me,106.547,45,A2,0.252,0.504
stand-by-me,106.787,49,C#3,0.220,0.512
stand-by-me,107.056,47,B2,0.228,0.457
stand-by-me,107.785,47,B2,0.698,0.551
stand-by-me,108.574,47,B2,0.309,0.535
stand-by-me,108.819,51,D#3,0.148,0.512
stand-by-me,109.073,52,E3,0.150,0.559
stand-by-me,109.796,52,E3,0.632,0.543
stand-by-me,110.647,47,B2,0.081,0.425
